item_id,order_id,product_id,quantity,unit_price,freight_value
ITEM-000429,ORD-000520,PROD-0276,4,587.14,73.91
ITEM-000430,ORD-002479,PROD-0393,4,453.32,126.63
ITEM-000431,ORD-013637,PROD-0911,5,1769.52,36.7
ITEM-000432,ORD-012865,PROD-0674,2,1266.88,133.69
ITEM-000433,ORD-008306,PROD-0593,2,1940.6,147.85
ITEM-000434,ORD-003017,PROD-0103,3,1605.14,144.3
ITEM-000435,ORD-000451,PROD-0435,5,1660.53,83.88
ITEM-000436,ORD-009351,PROD-0156,3,1475.46,51.83
ITEM-000437,ORD-002626,PROD-0862,3,2163.92,148.86
ITEM-000438,ORD-014064,PROD-9102,3,2267.56,100.44
ITEM-000439,ORD-001335,PROD-0327,3,2077.68,41.09
ITEM-000440,ORD-000264,PROD-0392,4,1109.36,10.55
ITEM-000441,ORD-000994,PROD-0414,4,1921.53,20.27
ITEM-000442,ORD-014320,PROD-0642,3,71.78,100.33
ITEM-000443,ORD-002103,PROD-0304,5,645.91,101.34
ITEM-000444,ORD-005581,PROD-0074,4,1194.35,135.51
ITEM-000445,ORD-000957,PROD-0608,1,1017.0,129.25
ITEM-000446,ORD-006875,PROD-0784,-2,757.99,50.18
ITEM-000447,ORD-001588,PROD-0053,4,1779.73,145.51
ITEM-000448,ORD-014190,PROD-0109,1,1746.43,118.54
ITEM-000449,ORD-012998,PROD-0357,2,2802.69,59.76
ITEM-000450,ORD-003972,PROD-0286,1,599.25,127.44
ITEM-000451,ORD-005696,PROD-0130,4,211.98,45.22
ITEM-000452,ORD-009602,PROD-0903,2,588.95,16.81
ITEM-000453,ORD-006207,PROD-0329,4,1476.08,27.93
ITEM-000454,ORD-004727,PROD-0895,4,908.13,81.98
ITEM-000455,ORD-005359,PROD-0074,5,1813.35,59.01
ITEM-000456,ORD-011040,PROD-0325,1,1407.21,36.03
ITEM-000457,ORD-007945,PROD-0722,4,2748.43,23.17
ITEM-000458,ORD-010133,PROD-0974,3,708.06,147.17
ITEM-000459,ORD-007272,PROD-0562,3,2347.47,95.91
ITEM-000460,ORD-012805,PROD-0352,2,67.1,17.72
ITEM-000461,ORD-010555,PROD-0097,5,973.74,147.73
ITEM-000462,ORD-010461,PROD-0648,1,1324.06,105.0
ITEM-000463,ORD-006525,PROD-0472,5,972.83,74.62
ITEM-000464,ORD-006169,PROD-0172,1,1513.66,79.5
ITEM-000465,ORD-004839,PROD-0366,5,70.95,112.25
ITEM-000466,ORD-005064,PROD-0982,2,31.67,16.27
ITEM-000467,ORD-001467,PROD-0891,2,1833.1,69.71
ITEM-000468,ORD-008588,PROD-0080,5,1662.46,108.98
ITEM-000469,ORD-005871,PROD-0172,2,2888.23,24.87
ITEM-000470,ORD-012611,PROD-0953,1,2591.46,48.74
ITEM-000471,ORD-009313,PROD-0041,4,2385.92,134.9
ITEM-000472,ORD-009000,PROD-0542,3,66.84,32.62
ITEM-000473,ORD-001274,PROD-0752,4,1191.42,118.12
ITEM-000474,ORD-011404,PROD-0943,4,2389.68,17.3
ITEM-000475,ORD-006298,PROD-0731,5,2604.0,108.26
ITEM-000476,ORD-010554,PROD-0320,1,919.08,78.88
ITEM-000477,ORD-010041,PROD-0292,1,2442.24,103.18
ITEM-000478,ORD-003527,PROD-0258,4,2313.54,113.99
ITEM-000479,ORD-012345,PROD-9633,5,1740.8,66.4
ITEM-000480,ORD-011597,PROD-0542,5,1585.27,45.16
ITEM-000481,ORD-002568,PROD-0676,1,2095.12,146.94
ITEM-000482,ORD-012793,PROD-0023,1,2357.13,110.24
ITEM-000483,ORD-008410,PROD-0268,4,2525.07,13.64
ITEM-000484,ORD-001826,PROD-0842,1,1146.59,51.05
ITEM-000485,ORD-005779,PROD-0882,3,1232.61,95.18
ITEM-000486,ORD-014051,PROD-0095,1,791.78,52.53
ITEM-000487,ORD-010068,PROD-0034,2,1055.34,47.9
ITEM-000488,ORD-006608,PROD-0125,3,636.77,55.02
ITEM-000489,ORD-000473,PROD-0796,3,463.25,79.51
ITEM-000490,ORD-006599,PROD-0727,5,131.7,126.57
ITEM-000491,ORD-011934,PROD-0180,3,1773.65,138.5
ITEM-000492,ORD-002036,PROD-0502,1,620.84,69.97
ITEM-000493,ORD-003308,PROD-0953,1,770.4,95.14
ITEM-000494,ORD-002874,PROD-0685,2,1956.56,16.9
ITEM-000495,ORD-011591,PROD-0615,5,563.07,16.08
ITEM-000496,ORD-014248,PROD-0598,4,1557.58,69.91
ITEM-000497,ORD-000188,PROD-0470,3,741.02,123.48
ITEM-000498,ORD-012735,PROD-0061,1,2601.84,35.78
ITEM-000499,ORD-009492,PROD-0872,2,2441.65,6.24
ITEM-000500,ORD-006587,PROD-0997,5,544.87,24.82
ITEM-000501,ORD-004423,PROD-0356,4,971.97,88.27
ITEM-000502,ORD-001614,PROD-0409,2,158.23,145.4
ITEM-000503,ORD-001553,PROD-0677,3,1632.93,140.65
ITEM-000504,ORD-006876,PROD-0560,5,1993.67,5.56
ITEM-000505,ORD-005626,PROD-0254,4,1250.6,99.83
ITEM-000506,ORD-000898,PROD-0213,3,1862.42,134.74
ITEM-000507,ORD-006702,PROD-0287,4,2385.08,87.34
ITEM-000508,ORD-003665,PROD-0731,5,431.9,101.23
ITEM-000509,ORD-004679,PROD-0906,2,528.43,27.9
ITEM-000510,ORD-007624,PROD-0003,1,1938.91,106.82
ITEM-000511,ORD-010303,PROD-0752,2,895.28,128.52
ITEM-000512,ORD-008731,PROD-0368,5,2592.31,115.07
ITEM-000513,ORD-009518,PROD-0859,5,34.81,47.6
ITEM-000514,ORD-005239,PROD-0323,4,541.98,108.02
ITEM-000515,ORD-013427,PROD-0752,1,2544.82,55.76
ITEM-000516,ORD-013419,PROD-0732,2,159.37,112.23
ITEM-000517,ORD-011370,PROD-0924,5,1625.8,89.12
ITEM-000518,ORD-009763,PROD-0018,4,2654.21,36.26
ITEM-000519,ORD-009142,PROD-0785,5,2478.89,133.93
ITEM-000520,ORD-010551,PROD-0637,2,1467.51,135.13
ITEM-000521,ORD-004162,PROD-0200,2,1904.73,142.07
ITEM-000522,ORD-007691,PROD-0496,-2,2806.57,88.72
ITEM-000523,ORD-000239,PROD-0494,4,107.79,29.78
ITEM-000524,ORD-004350,PROD-0319,5,346.19,75.41
ITEM-000525,ORD-010283,PROD-0716,3,,7.65
ITEM-000526,ORD-003295,PROD-0001,5,1859.12,74.93
ITEM-000527,ORD-009629,PROD-0543,4,2833.62,91.13
ITEM-000528,ORD-014805,PROD-0231,1,1511.57,77.64
ITEM-000529,ORD-008288,PROD-0025,2,2044.68,122.39
ITEM-000530,ORD-010119,PROD-0033,4,2044.36,46.38
ITEM-000531,ORD-004213,PROD-0492,2,913.66,98.92
ITEM-000532,ORD-006168,PROD-0484,3,139.66,15.93
ITEM-000533,ORD-006874,PROD-0027,4,557.92,109.35
ITEM-000534,ORD-004224,PROD-0704,2,2650.44,72.87
ITEM-000535,ORD-004573,PROD-0674,3,89.77,35.62
ITEM-000536,ORD-004374,PROD-0907,2,2551.56,84.92
ITEM-000537,ORD-000310,PROD-0366,1,366.21,9.47
ITEM-000538,ORD-004657,PROD-0564,3,1848.16,147.67
ITEM-000539,ORD-005032,PROD-0008,5,,140.85
ITEM-000540,ORD-009718,PROD-0989,4,2927.97,19.47
ITEM-000541,ORD-003646,PROD-0156,2,1454.75,5.72
ITEM-000542,ORD-006058,PROD-0279,2,2568.67,94.56
ITEM-000543,ORD-000326,PROD-0112,2,2609.27,114.48
ITEM-000544,ORD-002216,PROD-0399,4,2174.16,121.77
ITEM-000545,ORD-004703,PROD-0517,4,,47.07
ITEM-000546,ORD-006773,PROD-0788,4,193.97,7.11
ITEM-000547,ORD-004694,PROD-0432,3,1901.74,9.3
ITEM-000548,ORD-014469,PROD-0075,1,1384.37,75.75
ITEM-000549,ORD-008391,PROD-0751,1,802.87,25.11
ITEM-000550,ORD-001379,PROD-0044,3,2287.69,93.76
ITEM-000551,ORD-010811,PROD-0132,2,2092.54,23.63
ITEM-000552,ORD-005490,PROD-0603,5,1959.47,34.38
ITEM-000553,ORD-007282,PROD-0287,2,1029.7,68.91
ITEM-000554,ORD-007449,PROD-0635,5,1741.3,82.74
ITEM-000555,ORD-007308,PROD-0784,2,868.61,59.25
ITEM-000556,ORD-000714,PROD-0283,5,1104.34,78.13
ITEM-000557,ORD-000929,PROD-0953,1,2681.83,84.95
ITEM-000558,ORD-004408,PROD-0204,4,2650.79,123.68
ITEM-000559,ORD-007393,PROD-0790,3,2238.5,71.56
ITEM-000560,ORD-012349,PROD-0179,5,366.29,139.12
ITEM-000561,ORD-002778,PROD-0032,1,2582.74,114.14
ITEM-000562,ORD-001542,PROD-0097,5,2658.73,112.87
ITEM-000563,ORD-000177,PROD-0216,1,2306.71,96.27
ITEM-000564,ORD-014950,PROD-0362,5,1309.47,8.48
ITEM-000565,ORD-011259,PROD-0518,5,2958.36,96.52
ITEM-000566,ORD-008655,PROD-9868,1,1536.8,88.19
ITEM-000567,ORD-004225,PROD-0877,5,2836.38,49.62
ITEM-000568,ORD-013612,PROD-0219,2,1492.23,47.77
ITEM-000569,ORD-009020,PROD-0087,5,348.98,139.13
ITEM-000570,ORD-002377,PROD-0323,1,574.13,35.21
ITEM-000571,ORD-012530,PROD-0050,5,701.31,27.21
ITEM-000572,ORD-000004,PROD-0372,3,459.04,66.09
ITEM-000573,ORD-010643,PROD-0984,3,2511.7,133.61
ITEM-000574,ORD-007799,PROD-0488,2,1753.74,12.13
ITEM-000575,ORD-012804,PROD-0780,-1,274.05,42.21
ITEM-000576,ORD-011706,PROD-0021,4,658.54,64.29
ITEM-000577,ORD-012050,PROD-0095,2,1722.68,125.23
ITEM-000578,ORD-011550,PROD-0144,5,901.82,7.75
ITEM-000579,ORD-009027,PROD-0736,1,143.17,77.16
ITEM-000580,ORD-007749,PROD-0723,1,1081.93,129.18
ITEM-000581,ORD-007088,PROD-0399,3,1555.06,22.97
ITEM-000582,ORD-010091,PROD-0801,2,2557.39,20.67
ITEM-000583,ORD-012221,PROD-0859,4,1546.52,106.89
ITEM-000584,ORD-002222,PROD-0497,5,579.92,43.73
ITEM-000585,ORD-008459,PROD-0538,3,804.14,110.91
ITEM-000586,ORD-001057,PROD-0030,4,1854.81,136.31
ITEM-000587,ORD-007181,PROD-0516,4,324.95,53.57
ITEM-000588,ORD-005252,PROD-0866,3,438.88,33.3
ITEM-000589,ORD-010073,PROD-0576,4,1406.98,62.27
ITEM-000590,ORD-006469,PROD-0771,3,1284.56,44.87
ITEM-000591,ORD-013544,PROD-0934,2,1588.56,64.13
ITEM-000592,ORD-004335,PROD-0450,4,1229.67,107.19
ITEM-000593,ORD-014530,PROD-0310,2,806.2,48.59
ITEM-000594,ORD-003871,PROD-0638,4,2416.69,114.48
ITEM-000595,ORD-001340,PROD-0300,1,2188.61,13.43
ITEM-000596,ORD-006118,PROD-0500,4,938.97,121.33
ITEM-000597,ORD-007722,PROD-0689,5,1075.3,121.9
ITEM-000598,ORD-005782,PROD-0681,5,1151.37,30.48
ITEM-000599,ORD-006089,PROD-0965,3,2662.92,68.77
ITEM-000600,ORD-006006,PROD-0612,4,1396.11,24.41
ITEM-000601,ORD-014011,PROD-0828,5,2182.73,142.37
ITEM-000602,ORD-009321,PROD-0455,0,2723.6,63.4
ITEM-000603,ORD-014004,PROD-0429,5,502.59,90.05
ITEM-000604,ORD-001814,PROD-0888,4,2471.75,100.62
ITEM-000605,ORD-006953,PROD-0095,1,1367.48,26.13
ITEM-000606,ORD-007571,PROD-0151,1,2023.85,97.09
ITEM-000607,ORD-006496,PROD-0755,5,1668.25,146.44
ITEM-000608,ORD-006976,PROD-0022,4,1198.81,96.07
ITEM-000609,ORD-007893,PROD-0178,-2,414.78,127.6
ITEM-000610,ORD-010024,PROD-0824,4,2857.5,76.61
ITEM-000611,ORD-011254,PROD-0062,5,1855.44,109.64
ITEM-000612,ORD-004297,PROD-0190,4,870.57,20.71
ITEM-000613,ORD-012053,PROD-0035,4,1541.38,42.59
ITEM-000614,ORD-000785,PROD-0254,4,1646.57,117.82
ITEM-000615,ORD-008741,PROD-0981,1,1504.06,127.68
ITEM-000616,ORD-013502,PROD-0460,2,701.23,58.1
ITEM-000617,ORD-006950,PROD-0014,2,1296.34,44.65
ITEM-000618,ORD-007724,PROD-0111,5,,126.09
ITEM-000619,ORD-002074,PROD-0758,2,2872.83,41.86
ITEM-000620,ORD-011041,PROD-0804,1,2131.34,9.0
ITEM-000621,ORD-012312,PROD-0419,3,657.03,13.63
ITEM-000622,ORD-008765,PROD-0573,5,1782.01,32.13
ITEM-000623,ORD-005013,PROD-0657,2,549.37,27.56
ITEM-000624,ORD-003509,PROD-0064,3,2362.15,144.62
ITEM-000625,ORD-003926,PROD-0070,5,870.23,42.27
ITEM-000626,ORD-007188,PROD-0284,5,1650.57,39.12
ITEM-000627,ORD-009739,PROD-0812,2,2387.46,99.23
ITEM-000628,ORD-013667,PROD-0099,5,2075.7,91.0
ITEM-000629,ORD-007776,PROD-0650,2,1912.68,112.91
ITEM-000630,ORD-001868,PROD-0035,-2,1487.33,16.96
ITEM-000631,ORD-005828,PROD-0706,4,345.2,101.81
ITEM-000632,ORD-010285,PROD-0791,2,1775.26,19.51
ITEM-000633,ORD-004141,PROD-0534,1,651.11,147.63
ITEM-000634,ORD-003412,PROD-0911,4,124.35,126.17
ITEM-000635,ORD-011776,PROD-0262,3,2790.9,116.23
ITEM-000636,ORD-003829,PROD-0653,4,2538.53,108.81
ITEM-000637,ORD-009393,PROD-0306,2,1709.37,11.84
ITEM-000638,ORD-005725,PROD-0665,4,2356.53,141.07
ITEM-000639,ORD-000225,PROD-0169,1,436.88,110.61
ITEM-000640,ORD-014276,PROD-0024,4,624.87,48.21
ITEM-000641,ORD-003988,PROD-0809,2,2588.01,32.41
ITEM-000642,ORD-003626,PROD-0518,3,317.51,93.54
ITEM-000643,ORD-010695,PROD-0682,-2,1535.85,32.62
ITEM-000644,ORD-012016,PROD-0421,3,2943.64,62.28
ITEM-000645,ORD-011314,PROD-0583,5,2661.16,59.92
ITEM-000646,ORD-000293,PROD-0864,4,2787.14,68.36
ITEM-000647,ORD-003502,PROD-9051,5,480.18,149.62
ITEM-000648,ORD-003698,PROD-0286,3,590.57,73.42
ITEM-000649,ORD-011440,PROD-0167,5,1837.83,112.84
ITEM-000650,ORD-011298,PROD-0523,5,2441.88,47.5
ITEM-000651,ORD-012882,PROD-0566,1,1180.7,49.39
ITEM-000652,ORD-012384,PROD-0009,5,870.23,35.1
ITEM-000653,ORD-005552,PROD-0804,5,972.37,92.42
ITEM-000654,ORD-010695,PROD-0463,2,2509.77,103.95
ITEM-000655,ORD-012370,PROD-0853,5,2674.88,125.96
ITEM-000656,ORD-014903,PROD-0699,5,532.56,123.44
ITEM-000657,ORD-005040,PROD-0508,-1,906.64,132.76
ITEM-000658,ORD-007616,PROD-0256,2,943.12,60.72
ITEM-000659,ORD-010539,PROD-0110,4,486.18,38.12
ITEM-000660,ORD-007530,PROD-0953,1,2453.58,55.21
ITEM-000661,ORD-013889,PROD-0497,3,2749.01,142.38
ITEM-000662,ORD-007410,PROD-0169,2,2535.6,118.65
ITEM-000663,ORD-007019,PROD-0950,3,1812.53,45.22
ITEM-000664,ORD-012597,PROD-0711,3,1515.41,81.57
ITEM-000665,ORD-007159,PROD-0467,4,951.2,34.67
ITEM-000666,ORD-009638,PROD-0896,4,2957.83,126.79
ITEM-000667,ORD-002103,PROD-0106,5,2996.95,24.12
ITEM-000668,ORD-007691,PROD-0951,4,2092.52,103.07
ITEM-000669,ORD-007132,PROD-0069,4,540.05,52.16
ITEM-000670,ORD-005997,PROD-0708,4,1444.06,94.89
ITEM-000671,ORD-002188,PROD-0901,2,877.44,33.14
ITEM-000672,ORD-013979,PROD-0788,3,1839.18,133.71
ITEM-000673,ORD-013846,PROD-0033,4,1899.1,73.03
ITEM-000674,ORD-014002,PROD-0886,1,2893.89,63.99
ITEM-000675,ORD-005876,PROD-0043,3,1607.76,102.99
ITEM-000676,ORD-011338,PROD-0448,5,351.95,116.61
ITEM-000677,ORD-010025,PROD-0508,1,476.44,85.46
ITEM-000678,ORD-006236,PROD-0704,2,1132.84,18.67
ITEM-000679,ORD-014278,PROD-0259,1,209.47,76.11
ITEM-000680,ORD-014756,PROD-0617,2,1242.36,121.16
ITEM-000681,ORD-000434,PROD-0328,4,,10.0
ITEM-000682,ORD-014526,PROD-0573,2,2625.91,90.61
ITEM-000683,ORD-006667,PROD-0984,1,92.33,131.38
ITEM-000684,ORD-006368,PROD-0638,2,1738.34,148.68
ITEM-000685,ORD-006906,PROD-0763,4,2961.94,36.21
ITEM-000686,ORD-007804,PROD-0519,2,1368.03,21.79
ITEM-000687,ORD-002939,PROD-0642,3,2434.28,9.4
ITEM-000688,ORD-001393,PROD-0684,-1,2075.13,14.38
ITEM-000689,ORD-002590,PROD-0572,1,564.09,47.14
ITEM-000690,ORD-000593,PROD-0703,4,480.89,121.11
ITEM-000691,ORD-012448,PROD-0416,2,432.77,112.88
ITEM-000692,ORD-006193,PROD-0480,4,302.47,52.03
ITEM-000693,ORD-003116,PROD-0225,1,2150.61,44.39
ITEM-000694,ORD-001100,PROD-0421,1,1959.61,50.16
ITEM-000695,ORD-004506,PROD-0867,1,1902.34,14.68
ITEM-000696,ORD-001769,PROD-0085,5,2062.61,95.52
ITEM-000697,ORD-011944,PROD-0126,5,2217.02,13.23
ITEM-000698,ORD-014638,PROD-0317,4,1090.03,130.12
ITEM-000699,ORD-009640,PROD-0216,4,1258.05,89.58
ITEM-000700,ORD-002160,PROD-0864,2,2243.04,62.3
ITEM-000701,ORD-010528,PROD-0100,3,780.4,66.38
ITEM-000702,ORD-013168,PROD-0349,1,294.63,44.34
ITEM-000703,ORD-011254,PROD-0637,3,736.45,27.36
ITEM-000704,ORD-005350,PROD-0132,5,1232.2,25.61
ITEM-000705,ORD-014254,PROD-0157,3,1414.27,75.31
ITEM-000706,ORD-008537,PROD-0047,3,60.1,127.34
ITEM-000707,ORD-009615,PROD-0046,4,272.09,33.78
ITEM-000708,ORD-000700,PROD-0025,5,2451.94,22.94
ITEM-000709,ORD-010670,PROD-0596,2,897.82,131.6
ITEM-000710,ORD-006144,PROD-9811,5,1823.2,10.76
ITEM-000711,ORD-006045,PROD-0019,4,2128.64,73.45
ITEM-000712,ORD-007232,PROD-0634,1,2386.14,11.66
ITEM-000713,ORD-007964,PROD-0025,1,222.63,56.59
ITEM-000714,ORD-006335,PROD-0516,4,1290.35,37.46
ITEM-000715,ORD-014987,PROD-0995,5,696.15,21.6
ITEM-000716,ORD-003422,PROD-0746,5,1285.18,77.08
ITEM-000717,ORD-005394,PROD-0550,4,2232.0,14.81
ITEM-000718,ORD-009079,PROD-0985,1,16.85,10.04
ITEM-000719,ORD-011936,PROD-0425,1,2570.44,58.99
ITEM-000720,ORD-014045,PROD-0608,2,1575.18,9.4
ITEM-000721,ORD-012113,PROD-0955,5,1440.89,139.56
ITEM-000722,ORD-014908,PROD-0629,1,757.96,99.8
ITEM-000723,ORD-009447,PROD-0412,3,1299.34,108.57
ITEM-000724,ORD-001915,PROD-0696,5,2889.65,98.07
ITEM-000725,ORD-000892,PROD-0180,1,1904.38,129.17
ITEM-000726,ORD-013655,PROD-0114,3,119.66,71.92
ITEM-000727,ORD-013434,PROD-0839,2,858.74,122.14
ITEM-000728,ORD-012993,PROD-0939,4,2570.5,20.31
ITEM-000729,ORD-005378,PROD-0963,3,1118.98,76.79
ITEM-000730,ORD-012333,PROD-0501,5,2718.88,51.18
ITEM-000731,ORD-012865,PROD-0875,3,362.0,139.22
ITEM-000732,ORD-003881,PROD-0079,5,449.19,139.23
ITEM-000733,ORD-005744,PROD-0210,5,1356.04,113.12
ITEM-000734,ORD-000379,PROD-0638,5,636.35,32.56
ITEM-000735,ORD-009881,PROD-0212,3,921.81,115.31
ITEM-000736,ORD-004062,PROD-0224,1,1328.42,66.53
ITEM-000737,ORD-002214,PROD-0705,3,542.39,129.97
ITEM-000738,ORD-003466,PROD-0851,3,604.15,7.43
ITEM-000739,ORD-005654,PROD-0549,4,2472.84,142.57
ITEM-000740,ORD-013966,PROD-0466,3,,97.54
ITEM-000741,ORD-006548,PROD-0606,1,1620.23,13.4
ITEM-000742,ORD-012585,PROD-0313,3,1408.93,124.2
ITEM-000743,ORD-013878,PROD-0458,4,1025.46,54.7
ITEM-000744,ORD-005340,PROD-0630,3,578.06,96.57
ITEM-000745,ORD-012668,PROD-0895,4,2230.98,144.43
ITEM-000746,ORD-010101,PROD-0680,3,739.22,109.33
ITEM-000747,ORD-008868,PROD-0735,3,2984.27,128.07
ITEM-000748,ORD-000309,PROD-0669,5,1316.18,34.64
ITEM-000749,ORD-010221,PROD-0491,2,1262.32,143.23
ITEM-000750,ORD-008506,PROD-0728,1,932.98,94.5
ITEM-000751,ORD-014160,PROD-0261,2,1524.94,33.94
ITEM-000752,ORD-008606,PROD-0285,4,927.02,105.7
ITEM-000753,ORD-007248,PROD-0973,2,2077.89,48.23
ITEM-000754,ORD-005562,PROD-0267,3,1035.73,31.67
ITEM-000755,ORD-014842,PROD-0518,3,2004.98,64.46
ITEM-000756,ORD-002322,PROD-0078,4,746.85,121.41
ITEM-000757,ORD-012421,PROD-0266,3,559.98,45.41
ITEM-000758,ORD-009413,PROD-0689,5,1255.61,54.4
ITEM-000759,ORD-011576,PROD-0228,5,105.05,125.69
ITEM-000760,ORD-007446,PROD-0194,5,2898.92,7.71
ITEM-000761,ORD-013210,PROD-0726,5,1022.8,53.24
ITEM-000762,ORD-009730,PROD-0935,3,958.09,17.52
ITEM-000763,ORD-005855,PROD-0951,5,1583.9,112.33
ITEM-000764,ORD-001290,PROD-0373,1,2472.42,25.51
ITEM-000765,ORD-014666,PROD-0425,1,2781.55,14.22
ITEM-000766,ORD-007496,PROD-0840,5,575.13,95.42
ITEM-000767,ORD-006172,PROD-0673,2,185.51,117.11
ITEM-000768,ORD-011789,PROD-0192,1,1969.93,134.72
ITEM-000769,ORD-009516,PROD-0054,3,673.36,70.06
ITEM-000770,ORD-011694,PROD-0257,3,2485.32,41.15
ITEM-000771,ORD-008862,PROD-0688,5,298.7,47.62
ITEM-000772,ORD-002198,PROD-0160,1,1805.41,132.69
ITEM-000773,ORD-012677,PROD-0059,5,558.25,75.56
ITEM-000774,ORD-006438,PROD-0715,2,11.78,60.64
ITEM-000775,ORD-014008,PROD-0524,1,184.35,57.24
ITEM-000776,ORD-009807,PROD-0476,2,1953.94,129.68
ITEM-000777,ORD-002530,PROD-0155,4,459.7,92.71
ITEM-000778,ORD-008127,PROD-0151,1,567.36,135.07
ITEM-000779,ORD-014888,PROD-0031,3,174.7,133.27
ITEM-000780,ORD-008975,PROD-0197,4,2362.0,109.47
ITEM-000781,ORD-001258,PROD-0137,1,975.27,78.48
ITEM-000782,ORD-012477,PROD-0077,2,1021.49,67.17
ITEM-000783,ORD-005706,PROD-0968,3,1532.97,68.21
ITEM-000784,ORD-014399,PROD-0689,4,1356.43,65.72
ITEM-000785,ORD-010780,PROD-0040,1,2929.96,73.98
ITEM-000786,ORD-002809,PROD-0986,5,1317.61,96.17
ITEM-000787,ORD-007199,PROD-0625,5,33.77,90.94
ITEM-000788,ORD-011637,PROD-0591,5,1960.69,10.22
ITEM-000789,ORD-010228,PROD-0211,1,1990.97,138.52
ITEM-000790,ORD-000741,PROD-0610,5,977.06,49.8
ITEM-000791,ORD-000631,PROD-0770,5,1338.93,66.34
ITEM-000792,ORD-004543,PROD-0505,3,1891.97,14.68
ITEM-000793,ORD-008588,PROD-0184,3,203.72,25.79
ITEM-000794,ORD-007193,PROD-0809,0,2529.88,55.18
ITEM-000795,ORD-006540,PROD-0753,5,2392.5,74.23
ITEM-000796,ORD-002176,PROD-0828,5,945.65,112.61
ITEM-000797,ORD-002563,PROD-0052,1,138.62,37.26
ITEM-000798,ORD-005262,PROD-0184,5,78.14,134.13
ITEM-000799,ORD-012079,PROD-0694,5,164.22,16.81
ITEM-000800,ORD-004551,PROD-0055,5,1711.87,72.42
ITEM-000801,ORD-011329,PROD-0445,5,1362.23,120.09
ITEM-000802,ORD-010396,PROD-0642,3,,88.21
ITEM-000803,ORD-003703,PROD-0043,4,2745.03,89.5
ITEM-000804,ORD-011520,PROD-0703,2,2335.11,24.32
ITEM-000805,ORD-000630,PROD-0462,1,1832.44,34.98
ITEM-000806,ORD-010780,PROD-0869,4,2242.69,144.79
ITEM-000807,ORD-002307,PROD-0731,5,1120.81,35.41
ITEM-000808,ORD-013860,PROD-0574,3,2593.75,125.02
ITEM-000809,ORD-011951,PROD-0427,1,1429.24,121.92
ITEM-000810,ORD-011149,PROD-0547,3,1486.33,67.27
ITEM-000811,ORD-001511,PROD-0556,4,2276.53,88.55
ITEM-000812,ORD-002242,PROD-0560,3,2076.26,123.72
ITEM-000813,ORD-012039,PROD-0166,2,549.5,89.82
ITEM-000814,ORD-005777,PROD-0895,2,1410.21,138.15
ITEM-000815,ORD-013886,PROD-0283,2,2458.36,103.06
ITEM-000816,ORD-012071,PROD-0334,4,2917.85,41.65
ITEM-000817,ORD-002062,PROD-0021,1,826.44,71.99
ITEM-000818,ORD-004353,PROD-0736,2,2766.42,13.71
ITEM-000819,ORD-008860,PROD-0602,4,1772.33,103.38
ITEM-000820,ORD-007271,PROD-0245,5,651.64,146.26
ITEM-000821,ORD-007105,PROD-0667,4,1732.46,36.73
ITEM-000822,ORD-007626,PROD-0702,1,2455.93,136.37
ITEM-000823,ORD-013024,PROD-0926,2,2989.24,101.42
ITEM-000824,ORD-000509,PROD-0747,3,1327.82,88.21
ITEM-000825,ORD-012633,PROD-0209,3,1438.11,107.29
ITEM-000826,ORD-014128,PROD-0330,5,1304.74,11.55
ITEM-000827,ORD-012219,PROD-0722,2,88.68,59.31
ITEM-000828,ORD-004167,PROD-9977,5,2123.77,73.23
ITEM-000829,ORD-011784,PROD-0760,3,2165.24,66.99
ITEM-000830,ORD-010301,PROD-0940,4,1176.14,73.78
ITEM-000831,ORD-011276,PROD-0693,2,2002.55,52.1
ITEM-000832,ORD-001182,PROD-0217,3,1364.99,50.91
ITEM-000833,ORD-011297,PROD-0090,5,83.3,133.51
ITEM-000834,ORD-012767,PROD-0983,5,817.65,45.02
ITEM-000835,ORD-010403,PROD-0662,3,2945.38,143.99
ITEM-000836,ORD-000740,PROD-0360,5,1687.96,16.91
ITEM-000837,ORD-000274,PROD-0322,1,1884.15,128.95
ITEM-000838,ORD-012465,PROD-0041,2,919.33,69.72
ITEM-000839,ORD-010186,PROD-0439,4,1065.38,44.51
ITEM-000840,ORD-011094,PROD-0515,2,96.69,127.8
ITEM-000841,ORD-002103,PROD-0675,2,2843.88,89.75
ITEM-000842,ORD-005021,PROD-0917,4,1701.52,114.3
ITEM-000843,ORD-011068,PROD-0198,5,352.07,23.47
ITEM-000844,ORD-009374,PROD-0329,1,2553.98,98.64
ITEM-000845,ORD-001412,PROD-0235,5,824.35,33.7
ITEM-000846,ORD-006615,PROD-0295,4,585.3,6.99
ITEM-000847,ORD-008612,PROD-0646,2,2701.7,30.66
ITEM-000848,ORD-008965,PROD-0167,2,1773.18,93.68
ITEM-000849,ORD-011600,PROD-0975,1,2969.36,76.63
ITEM-000850,ORD-004999,PROD-0850,5,569.0,108.21
ITEM-000851,ORD-012846,PROD-0635,5,495.03,77.64
ITEM-000852,ORD-013000,PROD-0163,2,1644.04,99.66
ITEM-000853,ORD-000423,PROD-0398,1,1835.76,40.77
ITEM-000854,ORD-007919,PROD-0325,1,2919.41,130.83
ITEM-000855,ORD-001126,PROD-0412,2,1485.5,101.98
ITEM-000856,ORD-013462,PROD-0017,5,377.19,81.79
