payment_id,order_id,payment_type,installments,amount
PAY-000552,ORD-001524,credit_card,5,-452.76
PAY-000553,ORD-010616,voucher,1,5210.86
PAY-000554,ORD-001770,voucher,1,7879.48
PAY-000555,ORD-002857,credit_card,11,2140.8
PAY-000556,ORD-010373,credit_card,4,6908.98
PAY-000557,ORD-008759,bitcoin,6,2255.89
PAY-000558,ORD-001892,boleto,1,735.94
PAY-000559,ORD-001177,debit_card,1,1402.93
PAY-000560,ORD-009966,boleto,1,2430.67
PAY-000561,ORD-005265,voucher,1,4941.74
PAY-000562,ORD-014270,voucher,1,3163.22
PAY-000563,ORD-009575,debit_card,1,3167.01
PAY-000564,ORD-007495,voucher,1,4719.95
PAY-000565,ORD-006613,voucher,1,17.61
PAY-000566,ORD-007261,debit_card,1,2962.85
PAY-000567,ORD-010642,boleto,1,5231.52
PAY-000568,ORD-007070,voucher,1,2688.45
PAY-000569,ORD-003449,credit_card,4,5654.56
PAY-000570,ORD-000043,voucher,1,3515.01
PAY-000571,ORD-010720,debit_card,1,4864.06
PAY-000572,ORD-004170,credit_card,3,7758.5
PAY-000573,ORD-008994,boleto,1,5280.72
PAY-000574,ORD-007837,boleto,1,689.52
PAY-000575,ORD-006263,boleto,1,787.59
PAY-000576,ORD-002101,credit_card,2,6526.55
PAY-000577,ORD-008364,credit_card,12,2927.23
PAY-000578,ORD-006011,debit_card,1,2051.08
PAY-000579,ORD-005083,credit_card,12,25.19
PAY-000580,ORD-005902,debit_card,1,2252.64
PAY-000581,ORD-010717,debit_card,1,1080.74
PAY-000582,ORD-013137,voucher,1,4929.3
PAY-000583,ORD-014072,voucher,1,3930.71
PAY-000584,ORD-005550,voucher,1,1611.18
PAY-000585,ORD-007050,credit_card,,6647.82
PAY-000586,ORD-008832,debit_card,1,4627.43
PAY-000587,ORD-009291,debit_card,1,6976.19
PAY-000588,ORD-014096,voucher,1,7140.75
PAY-000589,ORD-010222,credit_card,3,2790.17
PAY-000590,ORD-004076,voucher,1,4301.62
PAY-000591,ORD-011918,voucher,1,1001.89
PAY-000592,ORD-013150,boleto,1,5271.15
PAY-000593,ORD-012387,voucher,1,777.0
PAY-000594,ORD-012377,debit_card,1,5842.53
PAY-000595,ORD-005218,voucher,1,2751.31
PAY-000596,ORD-008402,boleto,1,7356.35
PAY-000597,ORD-000977,boleto,1,7723.62
PAY-000598,ORD-004711,boleto,1,5116.81
PAY-000599,ORD-011173,credit_card,4,6475.01
PAY-000600,ORD-004864,debit_card,1,7697.3
PAY-000601,ORD-002614,voucher,1,4749.78
PAY-000602,ORD-005793,credit_card,10,4611.63
PAY-000603,ORD-006969,credit_card,7,742.05
PAY-000604,ORD-001002,boleto,1,7588.52
PAY-000605,ORD-004780,voucher,1,4570.42
PAY-000606,ORD-000009,debit_card,1,6634.23
PAY-000607,ORD-002336,credit_card,2,6801.74
PAY-000608,ORD-014038,voucher,1,6272.25
PAY-000609,ORD-005530,debit_card,1,2048.37
PAY-000610,ORD-009098,voucher,1,5240.86
PAY-000611,ORD-005002,credit_card,8,1275.99
PAY-000612,ORD-002664,boleto,1,6010.81
PAY-000613,ORD-003747,credit_card,8,1615.55
PAY-000614,ORD-005625,voucher,1,6622.49
PAY-000615,ORD-012288,credit_card,3,6819.42
PAY-000616,ORD-007728,credit_card,9,6107.93
PAY-000617,ORD-003269,voucher,1,4064.39
PAY-000618,ORD-006549,voucher,1,1894.29
PAY-000619,ORD-012229,debit_card,1,-132.91
PAY-000620,ORD-009071,debit_card,1,7073.43
PAY-000621,ORD-000934,credit_card,8,1563.2
PAY-000622,ORD-009667,boleto,1,5845.46
PAY-000623,ORD-008414,voucher,1,1385.02
PAY-000624,ORD-007357,voucher,1,6386.12
PAY-000625,ORD-014530,debit_card,1,1847.62
PAY-000626,ORD-012913,credit_card,4,4155.48
PAY-000627,ORD-008684,credit_card,12,748.59
PAY-000628,ORD-011165,debit_card,1,1371.61
PAY-000629,ORD-009801,voucher,1,327.49
PAY-000630,ORD-000434,boleto,1,3736.99
PAY-000631,ORD-012945,credit_card,3,3223.72
PAY-000632,ORD-010470,credit_card,3,3998.7
PAY-000633,ORD-001527,voucher,1,-136.49
PAY-000634,ORD-000296,credit_card,9,3852.93
PAY-000635,ORD-009644,debit_card,1,6736.76
PAY-000636,ORD-009022,voucher,1,2631.28
PAY-000637,ORD-011143,debit_card,1,6618.1
PAY-000638,ORD-010465,boleto,1,4098.36
PAY-000639,ORD-010288,debit_card,1,6345.49
PAY-000640,ORD-010999,voucher,1,4840.96
PAY-000641,ORD-001565,debit_card,1,3139.76
PAY-000642,ORD-012835,credit_card,7,413.98
PAY-000643,ORD-009800,debit_card,1,2803.94
PAY-000644,ORD-003281,credit_card,2,7284.44
PAY-000645,ORD-014760,credit_card,11,942.33
PAY-000646,ORD-004878,boleto,1,3955.44
PAY-000647,ORD-007600,bitcoin,1,4777.55
PAY-000648,ORD-004322,boleto,1,4448.52
PAY-000649,ORD-009759,boleto,1,948.83
PAY-000650,ORD-013675,credit_card,4,3423.72
PAY-000651,ORD-007380,debit_card,1,1094.38
PAY-000652,ORD-013512,debit_card,1,5064.45
PAY-000653,ORD-009122,boleto,1,1496.73
PAY-000654,ORD-011568,voucher,,7704.06
PAY-000655,ORD-012114,credit_card,1,6580.65
PAY-000656,ORD-005178,debit_card,1,7816.22
PAY-000657,ORD-003928,voucher,1,3742.74
PAY-000658,ORD-001768,debit_card,1,6117.36
PAY-000659,ORD-003873,credit_card,,7822.2
PAY-000660,ORD-008527,debit_card,1,2565.07
PAY-000661,ORD-007688,credit_card,9,4408.5
PAY-000662,ORD-006520,voucher,1,2352.03
PAY-000663,ORD-014934,boleto,1,4416.78
PAY-000664,ORD-002145,debit_card,1,5202.67
PAY-000665,ORD-009320,credit_card,9,7792.93
PAY-000666,ORD-010390,boleto,1,51.94
PAY-000667,ORD-008107,voucher,1,1829.87
PAY-000668,ORD-001466,voucher,1,7218.69
PAY-000669,ORD-001716,debit_card,1,6574.56
PAY-000670,ORD-008691,voucher,1,3779.64
PAY-000671,ORD-002226,debit_card,1,916.09
PAY-000672,ORD-005193,voucher,1,5064.0
PAY-000673,ORD-012009,boleto,1,4765.93
PAY-000674,ORD-002796,credit_card,12,5050.6
PAY-000675,ORD-011465,voucher,1,3776.73
PAY-000676,ORD-012142,debit_card,1,6799.56
PAY-000677,ORD-011572,debit_card,1,4329.72
PAY-000678,ORD-014008,voucher,1,1664.91
PAY-000679,ORD-009098,voucher,1,3430.97
PAY-000680,ORD-005205,voucher,1,1290.07
PAY-000681,ORD-012605,voucher,1,2674.19
PAY-000682,ORD-002701,debit_card,1,3208.67
PAY-000683,ORD-006874,boleto,1,2291.48
PAY-000684,ORD-004664,credit_card,8,1202.55
PAY-000685,ORD-003005,credit_card,5,7581.21
PAY-000686,ORD-001034,debit_card,1,6489.97
PAY-000687,ORD-001705,debit_card,,6060.22
PAY-000688,ORD-004373,credit_card,10,3906.88
PAY-000689,ORD-008610,debit_card,1,5252.32
PAY-000690,ORD-005759,credit_card,8,5397.9
PAY-000691,ORD-014580,debit_card,1,2792.09
PAY-000692,ORD-011202,boleto,1,7034.92
PAY-000693,ORD-007724,credit_card,9,2340.08
PAY-000694,ORD-013501,credit_card,4,323.13
PAY-000695,ORD-004632,debit_card,1,3197.08
PAY-000696,ORD-010899,debit_card,1,3325.79
PAY-000697,ORD-002963,debit_card,1,209.82
PAY-000698,ORD-003737,boleto,1,2563.29
PAY-000699,ORD-008449,boleto,1,5931.96
PAY-000700,ORD-014441,boleto,1,6071.18
PAY-000701,ORD-001633,debit_card,1,2238.74
PAY-000702,ORD-014584,credit_card,7,4041.77
PAY-000703,ORD-002750,credit_card,7,2540.55
PAY-000704,ORD-013870,credit_card,2,3159.3
PAY-000705,ORD-007465,boleto,1,2578.86
PAY-000706,ORD-013102,credit_card,5,2007.08
PAY-000707,ORD-000877,bitcoin,1,1710.32
PAY-000708,ORD-013752,credit_card,4,4071.86
PAY-000709,ORD-004420,voucher,1,6061.35
PAY-000710,ORD-007059,debit_card,1,3494.14
PAY-000711,ORD-002634,credit_card,9,1527.0
PAY-000712,ORD-011323,PIX,1,5104.06
PAY-000713,ORD-006846,boleto,1,2052.62
PAY-000714,ORD-004502,,6,2597.71
PAY-000715,ORD-010375,debit_card,1,1863.51
PAY-000716,ORD-003362,debit_card,1,7726.95
PAY-000717,ORD-014248,debit_card,1,5787.3
PAY-000718,ORD-008110,boleto,1,4534.17
PAY-000719,ORD-005395,boleto,1,5755.02
PAY-000720,ORD-002434,boleto,1,2732.4
PAY-000721,ORD-011883,voucher,1,2899.56
PAY-000722,ORD-008514,boleto,1,2464.7
PAY-000723,ORD-009387,debit_card,1,411.13
PAY-000724,ORD-009120,debit_card,1,6931.65
PAY-000725,ORD-014349,credit_card,4,4056.63
PAY-000726,ORD-005227,voucher,1,188.97
PAY-000727,ORD-001562,voucher,1,4633.71
PAY-000728,ORD-001450,debit_card,1,6297.67
PAY-000729,ORD-014962,voucher,1,2929.96
PAY-000730,ORD-013687,debit_card,1,7869.28
PAY-000731,ORD-008196,debit_card,1,3954.68
PAY-000732,ORD-011395,voucher,1,5336.02
PAY-000733,ORD-006956,debit_card,1,1183.39
PAY-000734,ORD-000180,credit_card,10,552.95
PAY-000735,ORD-002882,boleto,1,7451.32
PAY-000736,ORD-002834,debit_card,1,4771.27
PAY-000737,ORD-000780,debit_card,1,6442.12
PAY-000738,ORD-000502,voucher,1,779.07
PAY-000739,ORD-014689,debit_card,1,5492.85
PAY-000740,ORD-008234,boleto,1,264.85
PAY-000741,ORD-008160,debit_card,1,172.21
PAY-000742,ORD-008315,credit_card,10,1122.73
PAY-000743,ORD-004987,,12,5471.63
PAY-000744,ORD-000384,voucher,1,937.7
PAY-000745,ORD-013841,debit_card,1,4936.64
PAY-000746,ORD-000288,boleto,1,6281.69
PAY-000747,ORD-003853,voucher,1,5671.4
PAY-000748,ORD-001140,boleto,1,2033.76
PAY-000749,ORD-012540,voucher,1,53.59
PAY-000750,ORD-013008,debit_card,1,792.72
PAY-000751,ORD-006421,voucher,1,962.06
PAY-000752,ORD-006953,boleto,1,1841.72
PAY-000753,ORD-008337,credit_card,10,6671.86
PAY-000754,ORD-007612,credit_card,12,7058.25
PAY-000755,ORD-002363,debit_card,1,6304.84
PAY-000756,ORD-004734,voucher,1,2286.44
PAY-000757,ORD-001929,boleto,1,3731.12
PAY-000758,ORD-014013,boleto,1,742.34
PAY-000759,ORD-008210,debit_card,1,1807.69
PAY-000760,ORD-012412,credit_card,5,2236.63
PAY-000761,ORD-011270,boleto,1,3828.63
PAY-000762,ORD-014150,debit_card,1,4615.62
PAY-000763,ORD-000747,voucher,1,4037.26
PAY-000764,ORD-012281,debit_card,1,2269.32
PAY-000765,ORD-008947,voucher,1,-407.97
PAY-000766,ORD-004121,debit_card,1,4479.13
PAY-000767,ORD-001047,credit_card,4,7234.92
PAY-000768,ORD-001511,boleto,1,5274.43
PAY-000769,ORD-012526,voucher,,2586.15
PAY-000770,ORD-008052,voucher,1,7981.9
PAY-000771,ORD-006064,debit_card,1,2697.03
PAY-000772,ORD-008736,credit_card,7,4791.48
PAY-000773,ORD-008002,voucher,1,1716.82
PAY-000774,ORD-000836,credit_card,9,457.96
PAY-000775,ORD-010414,debit_card,1,4094.55
PAY-000776,ORD-008134,boleto,1,5611.35
PAY-000777,ORD-014821,credit_card,1,3921.97
PAY-000778,ORD-009295,debit_card,1,6037.48
PAY-000779,ORD-004838,boleto,1,2495.16
PAY-000780,ORD-005155,voucher,1,4285.11
PAY-000781,ORD-007893,voucher,1,1142.48
PAY-000782,ORD-006340,boleto,1,1761.37
PAY-000783,ORD-009161,bitcoin,,7036.78
PAY-000784,ORD-002149,credit_card,3,1845.32
PAY-000785,ORD-000221,debit_card,1,4897.47
PAY-000786,ORD-007575,boleto,1,5828.36
PAY-000787,ORD-000674,voucher,1,3740.77
PAY-000788,ORD-006418,credit_card,7,5524.75
PAY-000789,ORD-000109,credit_card,8,681.1
PAY-000790,ORD-010628,debit_card,1,4300.33
PAY-000791,ORD-010878,voucher,1,6762.84
PAY-000792,ORD-014512,credit_card,2,3818.59
PAY-000793,ORD-007749,debit_card,1,3420.14
PAY-000794,ORD-011017,debit_card,1,5297.96
PAY-000795,ORD-006472,boleto,1,4119.37
PAY-000796,ORD-007180,voucher,1,6592.59
PAY-000797,ORD-012801,debit_card,1,3323.03
PAY-000798,ORD-005581,voucher,1,7365.3
PAY-000799,ORD-000500,voucher,1,775.16
PAY-000800,ORD-001679,credit_card,6,1484.78
PAY-000801,ORD-002370,voucher,1,5474.33
PAY-000802,ORD-012276,debit_card,1,845.23
PAY-000803,ORD-012244,credit_card,5,530.32
PAY-000804,ORD-013016,voucher,1,1164.94
PAY-000805,ORD-008836,boleto,1,1665.14
PAY-000806,ORD-014540,debit_card,1,616.42
PAY-000807,ORD-010643,boleto,1,7951.76
PAY-000808,ORD-004682,debit_card,1,7993.66
PAY-000809,ORD-009996,debit_card,1,7381.53
PAY-000810,ORD-009372,boleto,1,1725.43
PAY-000811,ORD-010852,boleto,1,1601.27
PAY-000812,ORD-006646,boleto,1,6128.39
PAY-000813,ORD-003052,credit_card,8,2814.1
PAY-000814,ORD-002074,boleto,1,1464.21
PAY-000815,ORD-013989,debit_card,1,3082.93
PAY-000816,ORD-013004,voucher,1,799.91
PAY-000817,ORD-013003,voucher,1,3207.15
PAY-000818,ORD-014335,boleto,1,1333.09
PAY-000819,ORD-002718,voucher,1,4571.63
PAY-000820,ORD-009864,debit_card,1,4838.59
PAY-000821,ORD-005247,voucher,1,4326.09
PAY-000822,ORD-005262,boleto,1,3445.68
PAY-000823,ORD-008362,voucher,1,4858.74
PAY-000824,ORD-008322,voucher,1,1293.02
PAY-000825,ORD-013402,credit_card,4,4256.58
PAY-000826,ORD-003098,debit_card,1,5706.21
PAY-000827,ORD-014864,boleto,1,7057.5
PAY-000828,ORD-004987,credit_card,1,4656.0
PAY-000829,ORD-002090,boleto,1,6281.97
PAY-000830,ORD-014995,credit_card,4,713.73
PAY-000831,ORD-010088,boleto,1,2708.68
PAY-000832,ORD-013373,boleto,1,4420.18
PAY-000833,ORD-010415,credit_card,11,5815.22
PAY-000834,ORD-010167,debit_card,1,3143.16
PAY-000835,ORD-001889,boleto,1,2717.04
PAY-000836,ORD-006614,boleto,1,3622.3
PAY-000837,ORD-005501,voucher,1,905.96
PAY-000838,ORD-002768,debit_card,1,3480.53
PAY-000839,ORD-002032,debit_card,1,5840.33
PAY-000840,ORD-003393,voucher,1,4998.25
PAY-000841,ORD-007512,credit_card,1,2309.57
PAY-000842,ORD-005638,credit_card,4,6377.65
PAY-000843,ORD-013847,voucher,1,1431.75
PAY-000844,ORD-009522,credit_card,9,5643.97
PAY-000845,ORD-009762,debit_card,1,3617.49
PAY-000846,ORD-008076,voucher,1,7750.18
PAY-000847,ORD-000636,credit_card,8,1120.17
PAY-000848,ORD-007908,credit_card,12,519.54
PAY-000849,ORD-014542,debit_card,1,4775.64
PAY-000850,ORD-012208,voucher,1,3658.34
PAY-000851,ORD-008684,debit_card,1,3535.56
PAY-000852,ORD-013605,credit_card,12,216.1
PAY-000853,ORD-011088,boleto,1,2035.19
PAY-000854,ORD-005619,voucher,1,166.72
PAY-000855,ORD-002927,credit_card,11,1856.05
PAY-000856,ORD-000459,credit_card,8,2984.97
PAY-000857,ORD-010369,voucher,1,3624.1
PAY-000858,ORD-010695,debit_card,1,4792.83
PAY-000859,ORD-010588,credit_card,1,7130.3
PAY-000860,ORD-009470,voucher,1,6749.59
PAY-000861,ORD-010918,boleto,1,1988.2
PAY-000862,ORD-007465,debit_card,1,-471.91
PAY-000863,ORD-009542,debit_card,1,3452.22
PAY-000864,ORD-013140,credit_card,3,7968.14
PAY-000865,ORD-014480,debit_card,1,858.3
PAY-000866,ORD-004576,voucher,1,2409.54
PAY-000867,ORD-000893,credit_card,7,6365.49
PAY-000868,ORD-011344,credit_card,7,3598.79
PAY-000869,ORD-004137,boleto,1,7274.39
PAY-000870,ORD-002048,boleto,1,1992.41
PAY-000871,ORD-005829,debit_card,1,514.69
PAY-000872,ORD-006612,voucher,1,7721.9
PAY-000873,ORD-005050,boleto,1,3091.85
PAY-000874,ORD-000916,debit_card,1,2387.51
PAY-000875,ORD-010124,debit_card,1,1104.1
PAY-000876,ORD-006957,boleto,1,3048.15
PAY-000877,ORD-009516,voucher,1,7354.7
PAY-000878,ORD-002644,credit_card,9,7935.8
PAY-000879,ORD-014182,credit_card,8,1336.09
PAY-000880,ORD-004550,voucher,1,2788.54
PAY-000881,ORD-010712,credit_card,2,1123.89
PAY-000882,ORD-005887,boleto,1,4977.14
PAY-000883,ORD-001791,credit_card,9,2850.79
PAY-000884,ORD-013308,debit_card,1,1699.86
PAY-000885,ORD-010785,debit_card,1,5084.65
PAY-000886,ORD-000685,boleto,1,973.37
PAY-000887,ORD-013496,voucher,1,5435.46
PAY-000888,ORD-003942,credit_card,5,1983.42
PAY-000889,ORD-002688,debit_card,1,6583.52
PAY-000890,ORD-013042,boleto,1,2467.1
PAY-000891,ORD-010986,credit_card,4,5500.83
PAY-000892,ORD-002518,,1,7348.56
PAY-000893,ORD-011743,credit_card,12,1671.14
PAY-000894,ORD-010412,voucher,1,4483.34
PAY-000895,ORD-011576,boleto,1,2531.84
PAY-000896,ORD-000741,voucher,1,2508.0
PAY-000897,ORD-009676,debit_card,1,5135.31
PAY-000898,ORD-001829,voucher,1,2165.99
PAY-000899,ORD-004942,boleto,1,4671.74
PAY-000900,ORD-004800,debit_card,1,3091.64
PAY-000901,ORD-007314,debit_card,1,7150.64
PAY-000902,ORD-009765,voucher,1,6495.82
PAY-000903,ORD-014897,boleto,1,2045.08
PAY-000904,ORD-011168,boleto,1,1220.2
PAY-000905,ORD-010978,boleto,1,3783.87
PAY-000906,ORD-013094,debit_card,1,6457.65
PAY-000907,ORD-001705,voucher,1,-421.13
PAY-000908,ORD-003732,voucher,1,5996.57
PAY-000909,ORD-009189,credit_card,2,5010.81
PAY-000910,ORD-011343,credit_card,8,4973.59
PAY-000911,ORD-002347,voucher,1,6296.97
PAY-000912,ORD-012800,voucher,1,3734.77
PAY-000913,ORD-009959,credit_card,10,2246.0
PAY-000914,ORD-000584,boleto,1,7740.32
PAY-000915,ORD-005968,debit_card,1,2758.97
PAY-000916,ORD-001814,credit_card,4,-403.21
PAY-000917,ORD-014897,boleto,1,1573.16
PAY-000918,ORD-005279,boleto,1,2102.12
PAY-000919,ORD-004405,credit_card,10,2554.36
PAY-000920,ORD-001314,debit_card,1,3396.61
PAY-000921,ORD-003567,boleto,1,7594.54
PAY-000922,ORD-004211,debit_card,1,4212.85
PAY-000923,ORD-000912,credit_card,8,2914.23
PAY-000924,ORD-009364,boleto,1,1122.28
PAY-000925,ORD-009411,voucher,1,6799.93
PAY-000926,ORD-008717,credit_card,4,3527.95
PAY-000927,ORD-008453,boleto,1,5736.28
PAY-000928,ORD-014402,voucher,,2326.64
PAY-000929,ORD-008665,boleto,1,6724.64
PAY-000930,ORD-006787,voucher,1,4608.22
PAY-000931,ORD-007654,voucher,1,4673.28
PAY-000932,ORD-012930,voucher,1,816.78
PAY-000933,ORD-000513,boleto,1,5471.87
PAY-000934,ORD-004757,voucher,1,5376.47
PAY-000935,ORD-010458,boleto,1,2074.42
PAY-000936,ORD-011276,boleto,1,5503.88
PAY-000937,ORD-014422,credit_card,5,715.96
PAY-000938,ORD-005893,credit_card,11,7993.73
PAY-000939,ORD-004978,voucher,1,5468.67
PAY-000940,ORD-000605,credit_card,11,3749.15
PAY-000941,ORD-006113,debit_card,1,3245.03
PAY-000942,ORD-013888,voucher,1,1507.16
PAY-000943,ORD-012973,debit_card,1,351.82
PAY-000944,ORD-004403,credit_card,6,2231.64
PAY-000945,ORD-000880,voucher,1,3078.53
PAY-000946,ORD-005670,boleto,1,6021.57
PAY-000947,ORD-003912,boleto,1,1795.56
PAY-000948,ORD-012886,debit_card,1,2216.77
PAY-000949,ORD-000692,credit_card,10,5857.57
PAY-000950,ORD-014885,boleto,1,2336.33
PAY-000951,ORD-008545,debit_card,1,144.57
PAY-000952,ORD-009688,debit_card,1,4012.89
PAY-000953,ORD-002912,debit_card,1,6723.89
PAY-000954,ORD-005031,credit_card,3,3217.59
PAY-000955,ORD-004113,credit_card,2,2826.29
PAY-000956,ORD-008999,voucher,1,7696.17
PAY-000957,ORD-010267,debit_card,1,1382.85
PAY-000958,ORD-011256,voucher,1,6011.96
PAY-000959,ORD-013325,credit_card,8,7725.37
PAY-000960,ORD-013193,voucher,1,7525.65
PAY-000961,ORD-008432,credit_card,5,4785.67
PAY-000962,ORD-009853,debit_card,1,915.71
PAY-000963,ORD-005003,boleto,1,5489.56
PAY-000964,ORD-007272,boleto,1,2169.1
PAY-000965,ORD-010443,credit_card,11,5608.13
PAY-000966,ORD-005077,boleto,1,3429.74
PAY-000967,ORD-009368,voucher,1,4461.27
PAY-000968,ORD-011350,credit_card,4,1650.42
PAY-000969,ORD-011620,voucher,1,5858.79
PAY-000970,ORD-014636,credit_card,11,2251.68
PAY-000971,ORD-009996,credit_card,8,248.89
PAY-000972,ORD-014759,debit_card,1,7061.24
PAY-000973,ORD-005916,voucher,1,4937.1
PAY-000974,ORD-004300,credit_card,3,3192.08
PAY-000975,ORD-011062,voucher,1,-404.08
PAY-000976,ORD-012273,credit_card,2,842.22
PAY-000977,ORD-005957,boleto,1,6369.53
PAY-000978,ORD-014507,boleto,1,3788.41
PAY-000979,ORD-002593,voucher,1,4613.05
PAY-000980,ORD-014045,voucher,1,2917.42
PAY-000981,ORD-005014,debit_card,1,4103.58
PAY-000982,ORD-003922,credit_card,5,-20.21
PAY-000983,ORD-003221,debit_card,1,4539.4
PAY-000984,ORD-009360,credit_card,8,3884.4
PAY-000985,ORD-008728,voucher,1,5892.86
PAY-000986,ORD-012117,boleto,1,1816.91
PAY-000987,ORD-002684,debit_card,1,7480.38
PAY-000988,ORD-007960,credit_card,2,1446.61
PAY-000989,ORD-011033,debit_card,1,5692.45
PAY-000990,ORD-000998,voucher,1,2167.58
PAY-000991,ORD-004159,boleto,1,1429.73
PAY-000992,ORD-004134,debit_card,1,1542.43
PAY-000993,ORD-002839,boleto,1,2120.84
PAY-000994,ORD-013706,debit_card,1,933.68
PAY-000995,ORD-000983,voucher,1,360.49
PAY-000996,ORD-004285,credit_card,2,4489.7
PAY-000997,ORD-001252,boleto,1,683.17
PAY-000998,ORD-014133,voucher,1,1938.45
PAY-000999,ORD-005170,credit_card,4,4721.94
PAY-001000,ORD-014600,debit_card,1,1626.93
PAY-001001,ORD-004108,credit_card,6,3633.0
PAY-001002,ORD-009889,boleto,1,1818.91
PAY-001003,ORD-008737,credit_card,1,6043.46
PAY-001004,ORD-005581,credit_card,11,3020.18
PAY-001005,ORD-003081,debit_card,1,5702.93
PAY-001006,ORD-013633,voucher,1,956.95
PAY-001007,ORD-009517,credit_card,7,1886.12
PAY-001008,ORD-008443,boleto,1,7376.52
PAY-001009,ORD-008835,boleto,1,4109.53
PAY-001010,ORD-007941,voucher,1,5350.23
PAY-001011,ORD-002392,boleto,1,2914.33
PAY-001012,ORD-005236,credit_card,4,6057.55
PAY-001013,ORD-001944,credit_card,6,5574.39
PAY-001014,ORD-006425,debit_card,1,5696.66
PAY-001015,ORD-004556,debit_card,1,6870.58
PAY-001016,ORD-013265,debit_card,1,2021.34
PAY-001017,ORD-007771,debit_card,1,6403.72
PAY-001018,ORD-008395,debit_card,1,497.52
PAY-001019,ORD-013112,boleto,1,5159.25
PAY-001020,ORD-011136,voucher,1,454.0
PAY-001021,ORD-004257,debit_card,1,3596.04
PAY-001022,ORD-003262,debit_card,1,7960.55
PAY-001023,ORD-008595,credit_card,6,16.7
PAY-001024,ORD-010977,debit_card,,4126.5
PAY-001025,ORD-009483,debit_card,1,5763.53
PAY-001026,ORD-002267,debit_card,1,2013.62
PAY-001027,ORD-002266,voucher,1,2275.23
PAY-001028,ORD-009351,voucher,1,1765.64
PAY-001029,ORD-014623,credit_card,5,916.47
PAY-001030,ORD-005638,voucher,1,5473.29
PAY-001031,ORD-007257,voucher,1,3714.7
PAY-001032,ORD-001482,credit_card,4,2181.98
PAY-001033,ORD-010900,credit_card,3,2364.4
PAY-001034,ORD-009619,credit_card,11,306.96
PAY-001035,ORD-009211,debit_card,1,470.69
PAY-001036,ORD-006222,debit_card,1,4454.11
PAY-001037,ORD-003473,credit_card,1,4687.96
PAY-001038,ORD-002108,voucher,1,840.03
PAY-001039,ORD-011686,voucher,1,1386.84
PAY-001040,ORD-000006,voucher,1,7742.66
PAY-001041,ORD-002610,boleto,1,2462.96
PAY-001042,ORD-009478,debit_card,1,-411.29
PAY-001043,ORD-011852,voucher,1,2396.56
PAY-001044,ORD-008470,voucher,1,6329.65
PAY-001045,ORD-009422,voucher,1,1727.83
PAY-001046,ORD-014236,credit_card,4,5907.71
PAY-001047,ORD-003363,voucher,1,937.07
PAY-001048,ORD-012961,debit_card,1,7930.34
PAY-001049,ORD-004101,debit_card,1,717.23
PAY-001050,ORD-008764,credit_card,9,1080.69
PAY-001051,ORD-004839,boleto,1,7705.12
PAY-001052,ORD-002180,boleto,1,5340.2
PAY-001053,ORD-004003,debit_card,1,1692.23
PAY-001054,ORD-010431,boleto,1,3581.21
PAY-001055,ORD-009216,voucher,1,305.26
PAY-001056,ORD-007958,debit_card,1,3349.97
PAY-001057,ORD-002933,voucher,1,2352.96
PAY-001058,ORD-010228,debit_card,1,4533.58
PAY-001059,ORD-003625,debit_card,1,5349.87
PAY-001060,ORD-001395,voucher,1,387.37
PAY-001061,ORD-002134,debit_card,1,7712.78
PAY-001062,ORD-008191,debit_card,1,6173.86
PAY-001063,ORD-010850,boleto,1,3600.56
PAY-001064,ORD-000077,PIX,1,5919.7
PAY-001065,ORD-006375,boleto,1,4026.11
PAY-001066,ORD-001490,voucher,1,3408.1
PAY-001067,ORD-011886,debit_card,1,6225.43
PAY-001068,ORD-013873,credit_card,6,6789.36
PAY-001069,ORD-002930,voucher,1,394.84
PAY-001070,ORD-003870,voucher,1,4726.32
PAY-001071,ORD-003089,boleto,1,7748.38
PAY-001072,ORD-014917,PIX,1,6524.19
PAY-001073,ORD-005975,voucher,1,3660.92
PAY-001074,ORD-012018,boleto,1,1661.92
PAY-001075,ORD-003104,boleto,1,6744.21
PAY-001076,ORD-011356,debit_card,1,617.36
PAY-001077,ORD-011695,boleto,1,3869.44
PAY-001078,ORD-000735,debit_card,1,6003.73
PAY-001079,ORD-006907,credit_card,8,2427.76
PAY-001080,ORD-002807,voucher,1,6156.56
PAY-001081,ORD-010750,boleto,1,-464.19
PAY-001082,ORD-014047,voucher,1,4279.08
PAY-001083,ORD-011416,cash,5,2865.39
PAY-001084,ORD-014249,boleto,1,411.58
PAY-001085,ORD-002082,voucher,1,5500.81
PAY-001086,ORD-006849,voucher,1,7245.12
PAY-001087,ORD-011028,credit_card,10,2962.83
PAY-001088,ORD-005961,boleto,1,7555.56
PAY-001089,ORD-011474,credit_card,9,-99.88
PAY-001090,ORD-001442,debit_card,1,3949.16
PAY-001091,ORD-012245,credit_card,12,6326.55
