review_id,order_id,score,title,comment,created_at
REV-000364,ORD-007913,2,Regular,Regular,2022-06-17 16:22:00
REV-000365,ORD-000904,4,Muy bueno,Muy bueno,2022-07-20 09:08:00
REV-000366,ORD-001920,2,Malo,Malo,2022-06-17 19:20:00
REV-000367,ORD-004961,2,OK,OK,2023-12-01 13:58:00
REV-000368,ORD-011272,3,Excelente producto,Excelente producto,2022-12-07 20:20:00
REV-000369,ORD-006795,5,No lo recomiendo,No lo recomiendo,2024-01-02 13:47:00
REV-000370,ORD-003498,5,Cumple expectativas,,2022-02-21 07:44:00
REV-000371,ORD-009752,5,Malo,,2024-03-01 01:36:00
REV-000372,ORD-007099,1,Pesimo,,2023-10-18 22:54:00
REV-000373,ORD-008075,2,Recomendado,Recomendado,2021-12-09 11:24:00
REV-000374,ORD-008911,4,Llego roto,,2024-03-01 09:21:00
REV-000375,ORD-007657,5,No lo recomiendo,,2024-04-06 00:51:00
REV-000376,ORD-001816,4,Regular,,2023-12-08 22:09:00
REV-000377,ORD-011053,4,OK,OK,2022-07-15 17:47:00
REV-000378,ORD-014898,1,Buena calidad,Buena calidad,2021-12-22 20:01:00
REV-000379,ORD-011461,4,Regular,Regular,2023-03-13 00:25:00
REV-000380,ORD-006004,1,Buena calidad,Buena calidad,2023-10-02 21:12:00
REV-000381,ORD-005549,5,Excelente producto,,2021-12-01 10:43:00
REV-000382,ORD-006575,3,No lo recomiendo,,2023-09-08 13:17:00
REV-000383,ORD-005515,5,Muy bueno,,2023-09-24 07:53:00
REV-000384,ORD-003434,3,Cumple expectativas,,2023-12-19 23:02:00
REV-000385,ORD-001666,2,Excelente producto,Excelente producto,2023-11-11 04:04:00
REV-000386,ORD-002410,2,Mejor de lo esperado,Mejor de lo esperado,2023-07-08 04:50:00
REV-000387,ORD-003491,5,Malo,Malo,2021-06-28 18:03:00
REV-000388,ORD-002806,3,Muy bueno,Muy bueno,2021-08-26 09:25:00
REV-000389,ORD-003350,2,Excelente producto,Excelente producto,2021-08-29 07:22:00
REV-000390,ORD-001200,2,Muy bueno,,2022-04-30 19:24:00
REV-000391,ORD-006255,1,No lo recomiendo,,2023-10-21 05:15:00
REV-000392,ORD-003625,1,Pesimo,,2022-05-21 11:45:00
REV-000393,ORD-006132,5,OK,OK,2022-04-17 09:32:00
REV-000248,ORD-009027,1,Muy bueno,Muy bueno,2023-06-04 13:32:00
REV-000395,ORD-004870,5,Pesimo,Pesimo,2021-04-23 18:33:00
REV-000396,ORD-013423,3,Excelente producto,Excelente producto,2022-03-17 23:41:00
REV-000397,ORD-008262,5,No lo recomiendo,No lo recomiendo,2022-07-08 22:44:00
REV-000398,ORD-012427,5,Llego roto,Llego roto,2023-05-12 01:37:00
REV-000399,ORD-002337,4,,,2021-05-22 01:15:00
REV-000400,ORD-000263,2,Malo,,2023-04-13 04:55:00
REV-000401,ORD-010265,2,,,2022-02-12 16:24:00
REV-000402,ORD-002049,4,Muy bueno,Muy bueno,2022-04-24 05:38:00
REV-000403,ORD-006925,3,Llego roto,Llego roto,2021-08-30 14:30:00
REV-000404,ORD-013659,4,Mejor de lo esperado,Mejor de lo esperado,2023-02-14 15:58:00
REV-000405,ORD-014136,3,Malo,Malo,2023-07-30 16:16:00
REV-000406,ORD-001617,4,Regular,Regular,2023-02-02 04:48:00
REV-000407,ORD-006699,5,Muy bueno,Muy bueno,2022-12-31 00:05:00
REV-000408,ORD-005060,4,,,2021-02-07 17:33:00
REV-000409,ORD-011532,4,Pesimo,Pesimo,2022-01-31 15:46:00
REV-000410,ORD-012946,5,Mejor de lo esperado,,2021-09-25 10:20:00
REV-000411,ORD-011253,5,Pesimo,Pesimo,2022-07-10 04:31:00
REV-000412,ORD-011886,3,Pesimo,,2024-03-10 21:29:00
REV-000413,ORD-008205,2,Malo,Malo,2023-07-28 07:13:00
REV-000414,ORD-014650,2,Mejor de lo esperado,Mejor de lo esperado,2021-09-01 14:27:00
REV-000415,ORD-011476,4,Malo,Malo,2023-07-31 13:36:00
REV-000416,ORD-014905,2,Recomendado,Recomendado,2023-08-13 14:18:00
REV-000417,ORD-001599,2,OK,OK,2023-02-23 20:19:00
REV-000418,ORD-000817,3,Excelente producto,,2023-09-21 22:05:00
REV-000419,ORD-006850,4,Regular,Regular,2022-12-28 12:27:00
REV-000420,ORD-003610,5,Buena calidad,,2021-03-25 22:30:00
REV-000421,ORD-002772,4,Cumple expectativas,Cumple expectativas,2021-02-11 08:20:00
REV-000422,ORD-007045,3,,,2021-04-01 02:48:00
REV-000423,ORD-014226,4,Pesimo,,2021-08-29 11:36:00
REV-000424,ORD-004207,4,Mejor de lo esperado,,2022-12-28 02:25:00
REV-000425,ORD-012437,5,Recomendado,Recomendado,2022-08-26 16:16:00
REV-000426,ORD-008733,5,Cumple expectativas,Cumple expectativas,2023-11-26 00:32:00
REV-000427,ORD-008999,1,Malo,Malo,2022-04-21 17:20:00
REV-000428,ORD-006903,1,Pesimo,,2022-01-22 00:16:00
REV-000429,ORD-007238,4,Excelente producto,,2021-06-19 07:19:00
REV-000430,ORD-010607,2,,,2022-06-17 11:32:00
REV-000431,ORD-007411,3,Excelente producto,,2022-06-23 17:41:00
REV-000432,ORD-014167,5,Llego roto,Llego roto,2022-02-05 16:53:00
REV-000433,ORD-011961,4,Recomendado,,2023-03-01 08:04:00
REV-000434,ORD-009508,5,Muy bueno,Muy bueno,2021-10-04 06:59:00
REV-000435,ORD-014354,3,Cumple expectativas,,2022-01-03 06:50:00
REV-000436,ORD-012601,2,,,2021-12-08 00:51:00
REV-000437,ORD-004242,5,Llego roto,,2021-08-20 15:11:00
REV-000438,ORD-951483,2,Regular,Regular,2022-07-25 00:58:00
REV-000439,ORD-006910,4,Malo,Malo,2024-03-01 05:56:00
REV-000440,ORD-004508,5,Llego roto,Llego roto,2022-11-25 22:48:00
REV-000441,ORD-009133,3,Pesimo,Pesimo,2022-08-25 12:11:00
REV-000442,ORD-001913,4,Pesimo,Pesimo,2023-09-28 18:35:00
REV-000443,ORD-000189,2,Regular,Regular,2022-07-20 19:31:00
REV-000444,ORD-014927,4,,,2022-10-30 10:12:00
REV-000445,ORD-010515,3,No lo recomiendo,No lo recomiendo,2022-08-27 20:34:00
REV-000446,ORD-004118,2,Regular,Regular,2021-12-18 19:57:00
REV-000447,ORD-013679,3,OK,,2023-07-18 09:21:00
REV-000448,ORD-000931,3,Regular,Regular,2022-03-30 18:47:00
REV-000449,ORD-008643,4,Recomendado,Recomendado,2022-08-08 16:48:00
REV-000450,ORD-004973,2,,,2023-06-20 05:12:00
REV-000451,ORD-000333,1,Malo,Malo,2024-03-21 12:49:00
REV-000452,ORD-012256,3,Muy bueno,,2024-01-29 23:09:00
REV-000453,ORD-006640,2,Pesimo,Pesimo,2022-08-13 09:48:00
REV-000454,ORD-008469,1,Buena calidad,,2023-02-26 16:22:00
REV-000455,ORD-008685,3,Muy bueno,Muy bueno,2023-02-28 06:38:00
REV-000456,ORD-001295,5,Mejor de lo esperado,,2023-02-21 23:10:00
REV-000457,ORD-012148,3,Mejor de lo esperado,Mejor de lo esperado,2021-04-02 20:12:00
REV-000458,ORD-013511,2,Muy bueno,Muy bueno,2021-10-27 20:34:00
REV-000459,ORD-014343,2,Mejor de lo esperado,,2023-09-19 16:28:00
REV-000460,ORD-001949,5,No lo recomiendo,,2024-03-22 11:49:00
REV-000235,ORD-013488,5,OK,OK,2021-02-10 03:32:00
REV-000462,ORD-978790,3,Cumple expectativas,,2022-10-29 18:35:00
REV-000463,ORD-013546,4,Malo,Malo,2021-10-01 18:11:00
REV-000464,ORD-014989,3,No lo recomiendo,,2022-10-01 23:31:00
REV-000465,ORD-005349,2,Malo,,2022-09-27 03:07:00
REV-000466,ORD-007754,1,Pesimo,,2023-12-16 03:36:00
REV-000467,ORD-006574,1,Cumple expectativas,,2023-02-27 16:28:00
REV-000468,ORD-003985,4,Llego roto,,2023-08-19 04:22:00
REV-000469,ORD-012178,5,Recomendado,,2023-10-07 05:00:00
REV-000470,ORD-009358,3,Buena calidad,,2022-01-09 22:21:00
REV-000471,ORD-008673,5,Excelente producto,,2023-02-27 06:49:00
REV-000472,ORD-003457,5,,,2021-11-27 01:05:00
REV-000473,ORD-008744,5,,,2022-09-01 23:20:00
REV-000474,ORD-005837,2,No lo recomiendo,,2023-07-15 10:55:00
REV-000475,ORD-004328,5,Regular,Regular,2023-12-26 00:53:00
REV-000476,ORD-012227,3,Buena calidad,Buena calidad,2021-06-23 07:02:00
REV-000477,ORD-011024,4,Muy bueno,Muy bueno,2024-05-24 19:41:00
REV-000478,ORD-007802,3,Pesimo,Pesimo,2023-04-16 14:58:00
REV-000479,ORD-013768,4,Buena calidad,Buena calidad,2024-03-02 16:53:00
REV-000480,ORD-011813,1,Cumple expectativas,Cumple expectativas,2022-05-03 05:25:00
REV-000481,ORD-012929,4,Llego roto,,2022-04-26 13:33:00
REV-000482,ORD-011707,4,Malo,Malo,2024-05-07 20:35:00
REV-000483,ORD-003597,5,Muy bueno,,2022-08-12 17:39:00
REV-000484,ORD-013465,5,No lo recomiendo,,2021-04-01 01:14:00
REV-000485,ORD-005110,2,Recomendado,,2023-12-27 10:14:00
REV-000486,ORD-002166,4,Malo,Malo,2021-08-16 04:30:00
REV-000487,ORD-011105,4,Regular,Regular,2022-03-12 10:12:00
REV-000488,ORD-014597,3,Cumple expectativas,Cumple expectativas,2022-01-05 05:07:00
REV-000489,ORD-004220,4,OK,OK,2024-06-06 11:05:00
REV-000490,ORD-009754,2,Llego roto,Llego roto,2022-12-25 11:33:00
REV-000491,ORD-003539,5,Mejor de lo esperado,Mejor de lo esperado,2023-03-10 21:30:00
REV-000492,ORD-007229,1,Recomendado,,2023-02-03 18:03:00
REV-000493,ORD-003469,4,Regular,,2023-10-13 13:14:00
REV-000494,ORD-008212,2,Cumple expectativas,Cumple expectativas,2022-02-06 00:36:00
REV-000495,ORD-001539,4,No lo recomiendo,No lo recomiendo,2024-04-06 14:05:00
REV-000496,ORD-011927,5,Muy bueno,,2023-03-19 02:36:00
REV-000497,ORD-009468,2,Malo,Malo,2022-12-28 06:25:00
REV-000498,ORD-013668,4,Excelente producto,Excelente producto,2023-03-03 11:24:00
REV-000499,ORD-003377,1,Mejor de lo esperado,,2023-05-15 06:21:00
REV-000500,ORD-001838,1,Cumple expectativas,Cumple expectativas,2023-02-01 23:37:00
REV-000501,ORD-002403,2,Malo,,2021-08-14 19:57:00
REV-000502,ORD-012280,1,OK,,2024-02-07 01:34:00
REV-000503,ORD-014570,2,Malo,Malo,2023-06-02 15:02:00
REV-000504,ORD-002769,4,Buena calidad,,2023-08-15 11:04:00
REV-000505,ORD-011548,3,Buena calidad,Buena calidad,2022-08-18 00:25:00
REV-000506,ORD-004343,2,Llego roto,Llego roto,2021-02-21 23:03:00
REV-000507,ORD-005615,1,Muy bueno,,2021-12-22 13:22:00
REV-000508,ORD-011337,5,Pesimo,,2022-10-09 02:20:00
REV-000509,ORD-003284,1,Muy bueno,,2023-05-13 07:40:00
REV-000510,ORD-002709,3,Muy bueno,Muy bueno,2022-09-09 15:03:00
REV-000511,ORD-013111,5,Pesimo,,2022-09-18 08:17:00
REV-000512,ORD-000206,3,Excelente producto,,2021-05-25 10:08:00
REV-000513,ORD-013508,3,Buena calidad,,2023-12-15 09:11:00
REV-000514,ORD-003439,3,Mejor de lo esperado,Mejor de lo esperado,2021-08-10 08:07:00
REV-000515,ORD-002560,1,Recomendado,Recomendado,2022-05-07 03:33:00
REV-000516,ORD-012444,5,Recomendado,Recomendado,2022-09-28 16:48:00
REV-000517,ORD-006551,3,Muy bueno,Muy bueno,2023-01-25 09:52:00
REV-000518,ORD-011579,1,Llego roto,Llego roto,2021-06-29 01:41:00
REV-000519,ORD-001547,3,Pesimo,Pesimo,2023-02-17 09:16:00
REV-000520,ORD-005120,5,No lo recomiendo,,2022-08-25 00:43:00
REV-000521,ORD-011602,4,Llego roto,Llego roto,2022-12-30 22:13:00
REV-000522,ORD-002092,3,Muy bueno,,2021-11-19 22:51:00
REV-000523,ORD-005318,4,Mejor de lo esperado,Mejor de lo esperado,2024-02-05 23:06:00
REV-000524,ORD-001346,3,Recomendado,,2022-02-01 07:28:00
REV-000525,ORD-006476,5,Llego roto,,2021-02-09 17:27:00
REV-000526,ORD-007360,4,Muy bueno,Muy bueno,2022-03-26 09:21:00
REV-000527,ORD-005254,3,Regular,,2024-02-09 12:39:00
REV-000528,ORD-006423,3,Malo,,2023-05-26 03:35:00
REV-000529,ORD-008330,5,Recomendado,Recomendado,2023-01-29 00:18:00
REV-000530,ORD-005829,1,No lo recomiendo,No lo recomiendo,2021-06-02 01:31:00
REV-000531,ORD-008954,2,Mejor de lo esperado,Mejor de lo esperado,2022-06-20 19:11:00
REV-000532,ORD-011520,1,OK,OK,2021-08-09 04:02:00
REV-000533,ORD-001438,1,Mejor de lo esperado,,2021-09-04 16:30:00
REV-000534,ORD-004615,2,Malo,Malo,2021-05-30 12:19:00
REV-000535,ORD-012591,5,No lo recomiendo,No lo recomiendo,2023-01-18 16:31:00
REV-000536,ORD-008641,6,Muy bueno,,2024-03-16 20:03:00
REV-000537,ORD-014249,2,Regular,Regular,2024-03-28 01:44:00
REV-000538,ORD-001779,4,Mejor de lo esperado,,2021-07-12 05:59:00
REV-000539,ORD-005116,4,Cumple expectativas,,2022-10-29 23:41:00
REV-000540,ORD-013032,1,Muy bueno,Muy bueno,2022-04-27 09:20:00
REV-000541,ORD-006798,3,Llego roto,Llego roto,2023-01-07 12:35:00
REV-000542,ORD-010371,3,No lo recomiendo,,2021-04-28 05:12:00
REV-000543,ORD-008014,1,OK,,2022-07-26 19:41:00
REV-000544,ORD-009849,5,Buena calidad,,2023-02-13 04:11:00
REV-000545,ORD-000043,1,Cumple expectativas,,2022-12-18 21:16:00
REV-000546,ORD-004927,4,Regular,Regular,2023-03-14 22:03:00
REV-000547,ORD-009165,5,Regular,Regular,2023-08-27 14:25:00
REV-000548,ORD-013090,2,Malo,Malo,2022-06-29 17:56:00
REV-000549,ORD-009938,2,Regular,,2023-10-17 22:43:00
REV-000550,ORD-001300,2,Muy bueno,,2024-02-16 01:51:00
REV-000551,ORD-001560,2,Regular,Regular,2023-03-09 12:45:00
REV-000552,ORD-008526,2,Malo,,2023-03-17 13:04:00
REV-000553,ORD-004672,4,OK,OK,2023-04-08 03:31:00
REV-000554,ORD-007583,2,Pesimo,,2023-06-24 11:35:00
REV-000555,ORD-002280,1,Muy bueno,Muy bueno,2023-08-27 21:18:00
REV-000556,ORD-003404,3,Recomendado,,2022-09-07 20:03:00
REV-000557,ORD-014887,2,Recomendado,Recomendado,2022-07-02 11:55:00
REV-000558,ORD-009645,4,OK,OK,2021-03-20 00:50:00
REV-000559,ORD-011537,2,No lo recomiendo,,2023-09-22 08:01:00
REV-000560,ORD-003751,1,No lo recomiendo,No lo recomiendo,2021-06-07 17:28:00
REV-000561,ORD-002918,3,No lo recomiendo,No lo recomiendo,2021-06-20 20:55:00
REV-000562,ORD-008789,4,Malo,Malo,2022-06-15 15:47:00
REV-000563,ORD-004161,1,OK,OK,2022-03-24 23:40:00
REV-000564,ORD-004833,4,Muy bueno,Muy bueno,2022-07-30 20:22:00
REV-000565,ORD-002083,1,Excelente producto,,2023-03-13 19:12:00
REV-000566,ORD-009951,4,Regular,Regular,2022-03-25 21:44:00
REV-000567,ORD-014603,4,Mejor de lo esperado,,2023-04-13 18:17:00
REV-000568,ORD-014115,5,No lo recomiendo,,2023-07-18 15:50:00
REV-000569,ORD-013782,1,No lo recomiendo,No lo recomiendo,2022-01-20 19:49:00
REV-000570,ORD-006296,2,No lo recomiendo,,2021-11-27 20:41:00
REV-000571,ORD-010724,2,Muy bueno,Muy bueno,2022-08-22 09:40:00
REV-000572,ORD-010713,6,Muy bueno,,2024-04-09 22:02:00
REV-000573,ORD-001011,1,Muy bueno,Muy bueno,2021-07-06 18:23:00
REV-000574,ORD-007962,5,Pesimo,Pesimo,2021-12-21 06:06:00
REV-000575,ORD-014948,1,No lo recomiendo,No lo recomiendo,2023-07-07 17:35:00
REV-000576,ORD-006141,1,No lo recomiendo,,2021-11-02 22:07:00
REV-000577,ORD-013161,2,No lo recomiendo,No lo recomiendo,2023-09-09 09:23:00
REV-000578,ORD-014314,3,Cumple expectativas,Cumple expectativas,2021-12-02 22:45:00
REV-000579,ORD-009885,2,Malo,Malo,2022-12-24 22:54:00
REV-000580,ORD-005342,1,Llego roto,Llego roto,2021-05-24 15:58:00
REV-000581,ORD-008353,2,,,2021-02-11 18:21:00
REV-000582,ORD-009436,4,Recomendado,Recomendado,2024-03-30 21:16:00
REV-000583,ORD-012815,5,OK,OK,2022-07-13 22:31:00
REV-000584,ORD-005008,1,,,2022-08-03 12:33:00
REV-000585,ORD-006122,5,Llego roto,,2021-03-21 16:13:00
REV-000586,ORD-002013,1,Cumple expectativas,,2021-05-18 16:32:00
REV-000587,ORD-006824,2,Llego roto,,2024-01-23 18:02:00
REV-000588,ORD-006517,4,Cumple expectativas,,2021-03-18 18:05:00
REV-000589,ORD-003903,3,,,2024-02-23 06:50:00
REV-000590,ORD-002283,1,Pesimo,Pesimo,2022-04-07 22:48:00
REV-000591,ORD-010245,2,Llego roto,,2022-08-25 04:44:00
REV-000592,ORD-002606,-1,Pesimo,,2021-04-28 04:49:00
REV-000593,ORD-012206,3,,,2023-04-25 16:11:00
REV-000594,ORD-010939,5,Excelente producto,Excelente producto,2023-01-26 10:22:00
REV-000595,ORD-010204,1,Excelente producto,Excelente producto,2021-04-25 03:42:00
REV-000596,ORD-007159,5,Buena calidad,,2021-08-09 18:39:00
REV-000597,ORD-000242,2,Mejor de lo esperado,Mejor de lo esperado,2022-01-20 17:35:00
REV-000598,ORD-009052,1,Cumple expectativas,,2023-08-29 02:49:00
REV-000599,ORD-009075,5,No lo recomiendo,No lo recomiendo,2022-11-10 18:43:00
REV-000600,ORD-004875,4,Pesimo,Pesimo,2022-03-05 04:56:00
REV-000601,ORD-006712,3,Mejor de lo esperado,,2021-04-02 04:51:00
REV-000602,ORD-011369,1,Buena calidad,Buena calidad,2022-05-14 10:25:00
REV-000603,ORD-001306,4,OK,,2021-04-09 13:40:00
REV-000604,ORD-008788,3,Cumple expectativas,Cumple expectativas,2022-02-27 20:33:00
REV-000605,ORD-010141,5,Regular,,2021-08-28 19:26:00
REV-000606,ORD-013751,1,Malo,,2022-09-23 10:19:00
REV-000607,ORD-011405,4,Cumple expectativas,,2022-01-04 14:34:00
REV-000608,ORD-014151,1,Recomendado,,2022-07-31 23:30:00
REV-000609,ORD-007097,4,Regular,Regular,2022-03-20 06:49:00
REV-000610,ORD-000562,1,No lo recomiendo,,2023-06-14 08:35:00
REV-000611,ORD-012723,4,No lo recomiendo,No lo recomiendo,2021-12-12 02:00:00
REV-000612,ORD-009981,5,No lo recomiendo,,2021-09-30 02:18:00
REV-000613,ORD-005138,3,Buena calidad,Buena calidad,2021-11-07 11:23:00
REV-000614,ORD-008624,,Excelente producto,Excelente producto,2022-11-14 02:20:00
REV-000615,ORD-006350,4,Llego roto,,2023-07-20 22:28:00
REV-000616,ORD-013037,1,Cumple expectativas,Cumple expectativas,2021-12-28 22:56:00
REV-000617,ORD-001575,5,Mejor de lo esperado,Mejor de lo esperado,2024-06-03 01:44:00
REV-000618,ORD-008956,4,,,2022-06-10 07:07:00
REV-000619,ORD-011684,5,OK,,2023-02-13 01:34:00
REV-000620,ORD-004131,2,No lo recomiendo,No lo recomiendo,2024-02-10 04:48:00
REV-000621,ORD-014733,4,Mejor de lo esperado,Mejor de lo esperado,2021-05-30 18:16:00
REV-000622,ORD-013401,4,Malo,Malo,2022-01-18 16:31:00
REV-000623,ORD-013097,3,,,2021-02-16 02:44:00
REV-000624,ORD-014444,5,Buena calidad,Buena calidad,2023-03-05 00:14:00
REV-000625,ORD-010329,4,Llego roto,Llego roto,2023-12-18 03:20:00
REV-000626,ORD-004634,3,No lo recomiendo,,2022-10-22 05:29:00
REV-000627,ORD-006965,2,Recomendado,,2021-09-02 11:37:00
REV-000628,ORD-003110,4,Malo,Malo,2022-02-06 11:54:00
REV-000629,ORD-011329,1,,,2024-06-30 14:26:00
REV-000630,ORD-010112,3,Llego roto,,2021-07-09 23:25:00
REV-000631,ORD-001934,0,Buena calidad,,2024-01-12 07:40:00
REV-000632,ORD-005763,4,,,2023-09-17 02:19:00
REV-000633,ORD-007075,5,Excelente producto,Excelente producto,2024-04-21 16:06:00
REV-000634,ORD-001816,10,Pesimo,,2023-02-10 09:43:00
REV-000635,ORD-010007,5,Muy bueno,,2024-05-06 02:53:00
REV-000636,ORD-006116,2,Buena calidad,,2024-01-09 18:52:00
REV-000637,ORD-011885,5,Mejor de lo esperado,,2023-06-18 17:23:00
REV-000638,ORD-012635,2,OK,OK,2022-07-13 01:47:00
REV-000639,ORD-004145,3,Buena calidad,Buena calidad,2021-05-26 10:27:00
REV-000640,ORD-009361,4,Regular,Regular,2024-04-14 12:00:00
REV-000641,ORD-009063,1,,,2023-02-22 19:57:00
REV-000642,ORD-002214,5,Llego roto,Llego roto,2021-05-19 14:13:00
REV-000643,ORD-004872,1,Mejor de lo esperado,Mejor de lo esperado,2021-10-14 03:14:00
REV-000644,ORD-006511,3,Buena calidad,Buena calidad,2023-06-10 16:21:00
REV-000645,ORD-011697,3,Regular,,2023-04-06 00:35:00
REV-000646,ORD-004472,5,Malo,Malo,2022-09-22 03:31:00
REV-000647,ORD-002822,3,Buena calidad,,2021-02-28 05:20:00
REV-000648,ORD-005099,,Pesimo,Pesimo,2022-09-14 08:37:00
REV-000649,ORD-008520,2,Muy bueno,Muy bueno,2022-03-06 23:19:00
REV-000650,ORD-006544,4,No lo recomiendo,,2024-05-11 17:49:00
REV-000651,ORD-002467,3,Mejor de lo esperado,Mejor de lo esperado,2024-04-29 11:59:00
REV-000652,ORD-013574,4,Cumple expectativas,Cumple expectativas,2021-11-15 13:20:00
REV-000653,ORD-010509,3,,,2023-06-02 03:07:00
REV-000654,ORD-001685,4,Pesimo,,2023-12-05 12:55:00
REV-000655,ORD-014777,4,Mejor de lo esperado,Mejor de lo esperado,2022-11-13 18:15:00
REV-000656,ORD-000483,4,Pesimo,,2022-02-03 21:37:00
REV-000657,ORD-006714,2,No lo recomiendo,,2021-08-27 20:56:00
REV-000658,ORD-007675,3,Excelente producto,Excelente producto,2022-01-10 20:39:00
REV-000659,ORD-009725,1,Mejor de lo esperado,,2023-05-20 08:39:00
REV-000660,ORD-913767,1,Regular,,2021-05-03 00:18:00
REV-000661,ORD-005279,1,Pesimo,Pesimo,2023-08-09 01:38:00
REV-000662,ORD-006999,5,Malo,Malo,2023-05-30 15:13:00
REV-000663,ORD-014653,2,Buena calidad,Buena calidad,2022-07-07 22:12:00
REV-000664,ORD-006985,3,Llego roto,,2023-10-29 07:34:00
REV-000665,ORD-007341,2,Pesimo,Pesimo,2024-02-05 02:05:00
REV-000666,ORD-005169,5,Cumple expectativas,,2023-07-31 02:14:00
REV-000667,ORD-008507,3,Regular,Regular,2024-04-20 07:04:00
REV-000668,ORD-007253,2,Cumple expectativas,,2023-06-22 18:21:00
REV-000221,ORD-009917,1,Regular,,2022-07-01 11:45:00
REV-000670,ORD-012992,1,No lo recomiendo,No lo recomiendo,2022-05-24 07:31:00
REV-000671,ORD-006230,5,Mejor de lo esperado,,2024-02-26 09:13:00
REV-000672,ORD-001250,4,Llego roto,,2021-10-20 17:04:00
REV-000673,ORD-001567,2,Excelente producto,Excelente producto,2021-05-20 20:03:00
REV-000674,ORD-011549,2,Buena calidad,Buena calidad,2023-03-20 16:12:00
REV-000675,ORD-010686,4,Muy bueno,,2022-09-22 12:46:00
REV-000676,ORD-000195,5,Muy bueno,Muy bueno,2024-03-29 07:31:00
REV-000677,ORD-006659,2,No lo recomiendo,No lo recomiendo,2021-09-24 05:20:00
REV-000678,ORD-000934,4,Llego roto,Llego roto,2021-03-02 17:25:00
REV-000679,ORD-014229,0,Muy bueno,Muy bueno,2022-02-05 16:20:00
REV-000680,ORD-003396,3,Buena calidad,,2022-03-07 10:03:00
REV-000681,ORD-006984,3,Regular,,2022-04-13 08:05:00
REV-000682,ORD-004063,3,Muy bueno,,2022-01-15 17:12:00
REV-000683,ORD-013338,5,Mejor de lo esperado,,2022-08-29 17:48:00
REV-000684,ORD-002410,4,Regular,,2022-04-26 09:56:00
REV-000685,ORD-005553,4,Recomendado,Recomendado,2023-09-17 13:37:00
REV-000686,ORD-010660,1,No lo recomiendo,,2024-01-27 14:17:00
REV-000687,ORD-000327,2,Pesimo,Pesimo,2023-06-21 07:35:00
REV-000688,ORD-005249,5,Mejor de lo esperado,,2022-11-25 15:01:00
REV-000689,ORD-004951,4,Muy bueno,Muy bueno,2022-03-07 22:16:00
REV-000690,ORD-004453,4,OK,,2021-04-27 07:58:00
REV-000691,ORD-014495,1,,,2024-04-21 01:45:00
REV-000692,ORD-014841,2,Regular,Regular,2022-09-13 00:30:00
REV-000693,ORD-010878,4,OK,,2023-11-13 11:02:00
REV-000694,ORD-005271,,No lo recomiendo,,2022-10-10 02:19:00
REV-000695,ORD-002561,1,Muy bueno,Muy bueno,2024-01-08 23:02:00
REV-000696,ORD-005654,3,Excelente producto,,2021-03-12 14:50:00
REV-000697,ORD-001867,6,OK,OK,2023-04-01 00:53:00
REV-000698,ORD-000724,1,Buena calidad,Buena calidad,2024-06-29 00:14:00
REV-000699,ORD-014042,5,Cumple expectativas,Cumple expectativas,2023-12-09 13:55:00
REV-000700,ORD-005432,2,Muy bueno,Muy bueno,2024-02-20 12:00:00
REV-000701,ORD-000491,4,Excelente producto,,2022-02-13 17:04:00
REV-000702,ORD-006070,1,,,2022-09-03 16:39:00
REV-000703,ORD-011544,5,Mejor de lo esperado,Mejor de lo esperado,2021-07-06 14:04:00
REV-000704,ORD-012985,4,,,2023-07-14 06:19:00
REV-000705,ORD-003637,5,Llego roto,,2021-07-02 14:18:00
REV-000706,ORD-010576,1,Buena calidad,Buena calidad,2021-02-23 05:40:00
REV-000707,ORD-007073,2,Cumple expectativas,Cumple expectativas,2022-07-21 20:25:00
REV-000708,ORD-000701,1,No lo recomiendo,No lo recomiendo,2021-05-09 15:36:00
REV-000709,ORD-011469,2,Buena calidad,Buena calidad,2021-03-31 08:32:00
REV-000710,ORD-009148,5,Pesimo,Pesimo,2024-01-26 00:47:00
REV-000711,ORD-013440,4,Regular,Regular,2023-04-13 03:12:00
REV-000712,ORD-012142,2,Muy bueno,Muy bueno,2022-09-23 00:12:00
REV-000713,ORD-000517,3,Excelente producto,Excelente producto,2023-01-23 02:54:00
REV-000714,ORD-013164,3,Cumple expectativas,,2024-06-03 14:01:00
REV-000715,ORD-005539,3,Excelente producto,Excelente producto,2023-10-10 07:39:00
REV-000716,ORD-011983,4,,,2023-07-22 14:19:00
REV-000717,ORD-013079,5,Regular,Regular,2022-12-02 17:10:00
