order_id,customer_id,status,order_date,approved_at,delivered_at
ORD-000278,CUST-04684,delivered,2023-05-09 10:31:00,2023-05-10 01:31:00,2023-05-27 01:31:00
ORD-000279,CUST-00894,delivered,2021-11-06 00:31:00,2021-11-06 09:31:00,2021-11-09 09:31:00
ORD-000280,CUST-00391,delivered,2021-01-12 05:58:00,2021-01-12 17:58:00,2021-01-17 17:58:00
ORD-000281,CUST-00689,delivered,2022-01-26 14:34:00,2022-01-26 16:34:00,2022-01-28 16:34:00
ORD-000282,CUST-01216,delivered,2022-04-18 17:54:00,2022-04-19 17:54:00,2022-04-30 17:54:00
ORD-000283,CUST-00061,delivered,2023-12-22 04:42:00,2023-12-22 13:42:00,2024-01-17 13:42:00
ORD-000284,CUST-01802,delivered,2023-02-25 03:00:00,2023-02-26 12:00:00,2023-03-10 12:00:00
ORD-000285,CUST-01544,delivered,2021-01-04 12:17:00,2021-01-04 19:17:00,2021-01-16 19:17:00
ORD-000286,CUST-01394,delivered,2022-04-05 21:45:00,2022-04-06 08:45:00,2022-04-30 08:45:00
ORD-000287,CUST-01466,delivered,2021-11-20 23:48:00,2021-11-21 07:48:00,2021-11-28 07:48:00
ORD-000288,CUST-02578,processing,2023-11-05 03:18:00,2023-11-05 15:18:00,
ORD-000289,CUST-02202,canceled,2024-06-18 02:25:00,,
ORD-000290,CUST-00208,delivered,2021-10-18 02:00:00,2021-10-19 00:00:00,2021-11-08 00:00:00
ORD-000291,CUST-04426,delivered,2022-08-24 20:55:00,2022-08-25 12:55:00,2022-09-15 12:55:00
ORD-000292,CUST-01001,shipped,2024-03-15 14:38:00,2024-03-17 01:38:00,
ORD-000293,CUST-04871,canceled,2021-07-30 03:22:00,,
ORD-000294,CUST-03653,returned,,2021-06-11 05:18:00,
ORD-000295,CUST-04587,delivered,2021-02-26 13:16:00,2021-02-28 08:16:00,2021-03-12 08:16:00
ORD-000296,CUST-04482,delivered,2021-12-28 22:31:00,2021-12-29 11:31:00,2022-01-12 11:31:00
ORD-000297,CUST-01676,shipped,2021-09-25 11:40:00,2021-09-27 10:40:00,
ORD-000298,CUST-02874,delivered,2023-08-09 19:45:00,2023-08-10 02:45:00,2023-09-08 02:45:00
ORD-000299,CUST-93740,delivered,2024-06-16 09:51:00,2024-06-17 03:51:00,2024-07-10 03:51:00
ORD-000300,CUST-02632,canceled,2022-05-24 20:47:00,,
ORD-000301,CUST-03754,shipped,2021-02-03 12:35:00,2021-02-04 16:35:00,
ORD-000302,CUST-00949,delivered,2021-05-05 22:43:00,2021-05-06 07:43:00,2021-06-02 07:43:00
ORD-000303,CUST-00115,delivered,2021-07-09 13:55:00,2021-07-10 14:55:00,2021-08-05 14:55:00
ORD-000304,CUST-02616,canceled,2021-09-24 05:21:00,,
ORD-000305,CUST-03339,delivered,2022-11-12 20:47:00,2022-11-14 12:47:00,2022-12-02 12:47:00
ORD-000306,CUST-00292,delivered,2023-06-09 09:39:00,2023-06-10 15:39:00,2023-07-02 15:39:00
ORD-000307,CUST-04616,delivered,2022-10-05 07:14:00,2022-10-06 01:14:00,2022-10-18 01:14:00
ORD-000308,CUST-01134,delivered,2023-07-19 16:32:00,2023-07-21 10:32:00,2023-07-28 10:32:00
ORD-000309,CUST-00410,,2021-11-09 01:41:00,2021-11-10 01:41:00,2021-11-23 01:41:00
ORD-000310,CUST-00425,delivered,2023-01-04 13:22:00,2023-01-06 12:22:00,2023-01-26 12:22:00
ORD-000311,CUST-01997,canceled,2022-12-09 01:16:00,,
ORD-000312,CUST-02465,processing,2024-02-28 23:56:00,2024-02-29 08:56:00,
ORD-000313,CUST-02215,processing,2021-06-27 05:48:00,2021-06-28 15:48:00,
ORD-000314,CUST-04673,processing,2024-04-10 09:57:00,2024-04-11 03:57:00,
ORD-000315,CUST-04697,delivered,2023-10-23 14:55:00,2023-10-24 09:55:00,2023-10-29 09:55:00
ORD-000316,CUST-03362,shipped,2021-01-08 08:39:00,2021-01-09 05:39:00,
ORD-000317,CUST-02492,returned,2023-12-25 20:43:00,2023-12-26 21:43:00,
ORD-000318,CUST-01381,delivered,2021-05-11 00:46:00,2021-05-11 22:46:00,2021-06-04 22:46:00
ORD-000319,CUST-00985,processing,2023-10-30 18:46:00,2023-10-31 13:46:00,
ORD-000320,CUST-03081,delivered,,2023-01-28 05:14:00,2023-02-11 05:14:00
ORD-000321,CUST-01584,delivered,2024-04-04 01:05:00,2024-04-05 00:05:00,2024-04-18 00:05:00
ORD-000322,CUST-02700,shipped,2024-03-07 09:54:00,2024-03-07 15:54:00,
ORD-000323,CUST-01726,delivered,2021-10-26 22:32:00,2021-10-27 11:32:00,2021-11-20 11:32:00
ORD-000324,CUST-03888,processing,2022-06-21 22:06:00,2022-06-23 17:06:00,
ORD-000325,CUST-02982,delivered,2023-03-17 10:57:00,2023-03-18 16:57:00,2023-03-31 16:57:00
ORD-000326,CUST-04168,delivered,2023-07-06 03:05:00,2023-07-06 07:05:00,2023-07-20 07:05:00
ORD-000327,CUST-01505,delivered,2024-04-12 20:26:00,2024-04-13 06:26:00,2024-04-21 06:26:00
ORD-000328,CUST-00382,delivered,2023-05-02 05:45:00,2023-05-03 15:45:00,2023-05-10 15:45:00
ORD-000329,CUST-02374,delivered,2022-03-18 07:44:00,2022-03-18 23:44:00,2022-04-01 23:44:00
ORD-000330,CUST-04406,processing,2023-09-06 12:49:00,2023-09-08 08:49:00,
ORD-000331,CUST-01679,delivered,2024-01-27 22:49:00,2024-01-28 05:49:00,2024-02-11 05:49:00
ORD-000332,CUST-04425,shipped,2021-04-24 20:43:00,2021-04-25 22:43:00,
ORD-000333,CUST-04047,delivered,2023-12-08 21:23:00,2023-12-10 02:23:00,2024-01-08 02:23:00
ORD-000334,CUST-03079,processing,2022-02-20 21:10:00,2022-02-21 16:10:00,
ORD-000335,CUST-00807,processing,2021-10-18 02:29:00,2021-10-18 17:29:00,
ORD-000336,CUST-03745,delivered,2024-05-28 01:24:00,2024-05-29 21:24:00,2024-06-23 21:24:00
ORD-000337,CUST-02789,canceled,2022-02-04 13:23:00,,
ORD-000338,CUST-03543,delivered,2023-08-20 20:07:00,2023-08-21 23:07:00,2023-08-30 23:07:00
ORD-000339,CUST-01042,canceled,2022-06-08 18:45:00,,
ORD-000340,CUST-02151,delivered,2021-06-28 14:27:00,2021-06-29 08:27:00,2021-07-17 08:27:00
ORD-000341,CUST-00599,delivered,2024-05-04 10:58:00,2024-05-06 04:58:00,2024-05-22 04:58:00
ORD-000342,CUST-00139,delivered,2021-01-26 07:40:00,2021-01-26 23:40:00,2021-02-19 23:40:00
ORD-000343,CUST-02787,delivered,2022-05-24 20:53:00,2022-05-26 15:53:00,2022-05-28 15:53:00
ORD-000344,CUST-03158,delivered,2024-03-10 12:44:00,2024-03-11 00:44:00,2024-03-21 00:44:00
ORD-000345,CUST-04686,delivered,2021-03-29 06:00:00,2021-03-30 17:00:00,2021-04-26 17:00:00
ORD-000346,CUST-04550,shipped,2021-02-27 08:03:00,2021-02-28 03:03:00,
ORD-000347,CUST-00801,delivered,2021-01-08 12:12:00,2021-01-09 09:12:00,2021-01-19 09:12:00
ORD-000348,CUST-97839,delivered,2023-11-21 00:32:00,2023-11-22 12:32:00,2023-12-22 12:32:00
ORD-000349,CUST-04283,shipped,2023-09-20 11:33:00,2023-09-22 09:33:00,
ORD-000350,CUST-04833,delivered,2023-07-31 02:52:00,2023-07-31 16:52:00,2023-08-18 16:52:00
ORD-000351,CUST-02772,shipped,2022-06-23 21:17:00,2022-06-24 19:17:00,
ORD-000352,CUST-00191,delivered,2023-06-16 06:41:00,2023-06-16 10:41:00,2023-06-20 10:41:00
ORD-000353,CUST-02272,shipped,2023-07-01 20:33:00,2023-07-02 07:33:00,
ORD-000354,CUST-03560,delivered,2023-01-05 03:08:00,2023-01-06 13:08:00,2023-02-05 13:08:00
ORD-000355,CUST-01873,processing,2023-08-02 07:12:00,2023-08-02 20:12:00,
ORD-000356,CUST-02048,delivered,2022-11-14 14:02:00,2022-11-16 13:02:00,2022-12-10 13:02:00
ORD-000357,CUST-01986,delivered,2021-09-02 13:09:00,2021-09-04 05:09:00,2021-09-10 05:09:00
ORD-000358,CUST-02146,canceled,2022-05-06 11:28:00,,
ORD-000359,CUST-03993,delivered,2021-09-21 02:14:00,2021-09-22 19:14:00,2021-10-10 19:14:00
ORD-000360,CUST-01091,canceled,2023-11-13 14:02:00,,
ORD-000361,CUST-02682,processing,2022-04-23 03:43:00,2022-04-23 07:43:00,
ORD-000362,CUST-00123,canceled,2024-03-28 12:02:00,,
ORD-000363,CUST-02646,returned,2024-04-15 07:17:00,2024-04-16 07:17:00,
ORD-000364,CUST-00926,processing,2023-01-13 20:41:00,2023-01-15 00:41:00,
ORD-000365,CUST-00142,canceled,2021-06-11 07:43:00,,
ORD-000366,CUST-03270,delivered,2023-05-26 16:18:00,2023-05-27 21:18:00,2023-06-04 21:18:00
ORD-000367,CUST-00347,delivered,2021-02-28 06:46:00,2021-03-02 06:46:00,2021-03-11 06:46:00
ORD-000368,CUST-02814,shipped,2021-01-19 08:08:00,2021-01-20 03:08:00,
ORD-000369,CUST-00629,shipped,2023-12-13 23:35:00,2023-12-15 23:35:00,
ORD-000370,CUST-02019,shipped,2023-10-12 17:22:00,2023-10-14 03:22:00,
ORD-000371,CUST-02166,delivered,2023-09-16 13:59:00,2023-09-18 13:59:00,2023-10-01 13:59:00
ORD-000372,CUST-04000,delivered,2021-01-30 07:57:00,2021-01-31 16:57:00,2021-02-15 16:57:00
ORD-000373,CUST-01903,delivered,2022-12-01 00:33:00,2022-12-02 10:33:00,2022-12-30 10:33:00
ORD-000374,CUST-02762,canceled,2022-06-04 05:35:00,,
ORD-000375,CUST-02081,delivered,2021-04-07 18:17:00,2021-04-08 09:17:00,2021-05-06 09:17:00
ORD-000376,CUST-04838,shipped,,2022-06-27 13:32:00,
ORD-000377,CUST-03487,canceled,2024-01-03 00:49:00,,
ORD-000378,CUST-04699,delivered,2024-04-23 17:55:00,2024-04-24 17:55:00,2024-05-19 17:55:00
ORD-000379,CUST-00237,processing,2022-06-01 05:30:00,2022-06-01 08:30:00,
ORD-000380,CUST-02749,delivered,2023-12-13 20:37:00,2023-12-14 16:37:00,2024-01-04 16:37:00
ORD-000381,CUST-00068,processing,2023-01-22 06:59:00,2023-01-23 09:59:00,
ORD-000382,CUST-03173,delivered,2021-03-25 08:49:00,2021-03-26 13:49:00,2021-04-16 13:49:00
ORD-000383,CUST-02540,delivered,2021-09-26 18:10:00,2021-09-27 18:10:00,2021-10-14 18:10:00
ORD-000384,CUST-04575,delivered,2022-10-31 18:11:00,2022-11-01 01:11:00,2022-11-22 01:11:00
ORD-000385,CUST-04271,processing,2023-03-08 16:25:00,2023-03-10 07:25:00,
ORD-000386,CUST-00679,delivered,2023-10-18 02:16:00,2023-10-18 09:16:00,2023-11-09 09:16:00
ORD-000387,CUST-00970,delivered,2023-04-02 13:12:00,2023-04-02 22:12:00,2023-04-16 22:12:00
ORD-000388,CUST-00262,delivered,2022-11-28 23:43:00,2022-11-30 16:43:00,2022-12-16 16:43:00
ORD-000389,CUST-04520,delivered,2023-03-12 14:57:00,2023-03-13 04:57:00,2023-03-27 04:57:00
ORD-000390,CUST-00912,shipped,2021-12-07 08:20:00,2021-12-08 20:20:00,
ORD-000391,CUST-04155,processing,2022-09-04 08:44:00,2022-09-06 06:44:00,
ORD-000392,CUST-04201,delivered,2021-11-21 15:47:00,2021-11-22 18:47:00,2021-11-27 18:47:00
ORD-000393,CUST-00478,delivered,2022-03-26 15:07:00,2022-03-26 17:07:00,2022-04-07 17:07:00
ORD-000394,CUST-04974,delivered,2022-07-21 14:45:00,2022-07-22 06:45:00,2022-07-27 06:45:00
ORD-000395,CUST-04010,processing,2024-01-12 23:45:00,2024-01-14 21:45:00,
ORD-000396,CUST-03656,processing,2023-10-29 11:04:00,2023-10-29 19:04:00,
ORD-000397,CUST-00977,delivered,2021-08-27 22:20:00,2021-08-29 14:20:00,2021-09-05 14:20:00
ORD-000398,CUST-03807,delivered,2023-03-19 03:05:00,2023-03-20 13:05:00,2023-04-13 13:05:00
ORD-000399,CUST-02298,canceled,2022-07-04 01:53:00,,
ORD-000400,CUST-01841,delivered,2024-02-12 23:34:00,2024-02-14 23:34:00,2024-03-04 23:34:00
ORD-000401,CUST-00498,processing,2023-11-09 10:49:00,2023-11-10 22:49:00,
ORD-000402,CUST-02057,processing,2022-01-02 16:31:00,2022-01-03 17:31:00,
ORD-000403,CUST-04266,delivered,2024-02-22 16:04:00,2024-02-23 12:04:00,2024-03-05 12:04:00
ORD-000404,CUST-02513,canceled,2022-02-14 23:56:00,,
ORD-000405,CUST-02483,canceled,2023-12-02 03:38:00,,
ORD-000406,CUST-01195,delivered,2022-08-31 04:50:00,2022-09-01 10:50:00,2022-09-09 10:50:00
ORD-000407,CUST-00382,delivered,2023-11-05 13:52:00,2023-11-06 06:52:00,2023-11-29 06:52:00
ORD-000408,CUST-03549,delivered,2021-12-10 00:50:00,2021-12-10 21:50:00,2021-12-15 21:50:00
ORD-000409,CUST-00391,delivered,2022-08-09 13:48:00,2022-08-10 13:48:00,2022-08-15 13:48:00
ORD-000410,CUST-01241,delivered,2021-11-11 08:18:00,2021-11-11 23:18:00,2021-11-26 23:18:00
ORD-000411,CUST-00312,delivered,2022-12-19 08:23:00,2022-12-20 11:23:00,2023-01-18 11:23:00
ORD-000412,CUST-01554,delivered,2021-04-09 14:03:00,2021-04-09 19:03:00,2021-05-06 19:03:00
ORD-000413,CUST-02991,delivered,2022-12-25 07:58:00,2022-12-26 16:58:00,2023-01-24 16:58:00
ORD-000414,CUST-03712,delivered,2022-02-26 14:05:00,2022-02-26 21:05:00,2022-03-14 21:05:00
ORD-000415,CUST-04558,delivered,2023-04-07 19:06:00,2023-04-09 16:06:00,2023-04-12 16:06:00
ORD-000416,CUST-04590,delivered,2022-11-05 16:48:00,2022-11-05 22:48:00,2022-11-17 22:48:00
ORD-000417,CUST-01139,delivered,2022-02-25 14:33:00,2022-02-26 08:33:00,2022-02-28 08:33:00
ORD-000418,CUST-02824,processing,2021-12-29 03:00:00,2021-12-29 07:00:00,
ORD-000419,CUST-04680,canceled,2021-04-02 13:41:00,,
ORD-000420,CUST-00452,delivered,2023-06-29 00:56:00,2023-06-30 11:56:00,2023-07-30 11:56:00
ORD-000421,CUST-03466,canceled,2024-04-21 02:03:00,,
ORD-000422,CUST-03858,canceled,2023-11-03 06:28:00,,
ORD-000423,CUST-02254,delivered,2021-07-10 04:25:00,2021-07-12 00:25:00,2021-07-13 00:25:00
ORD-000424,CUST-01286,returned,2021-09-21 12:24:00,2021-09-23 02:24:00,
ORD-000425,CUST-01902,delivered,2021-07-28 08:45:00,2021-07-29 17:45:00,2021-08-25 17:45:00
ORD-000426,CUST-91960,returned,2023-10-26 03:05:00,2023-10-27 15:05:00,
ORD-000427,CUST-01574,delivered,2021-05-22 06:47:00,2021-05-23 05:47:00,2021-06-22 05:47:00
ORD-000428,CUST-02310,delivered,2023-12-08 22:33:00,2023-12-09 08:33:00,2023-12-19 08:33:00
ORD-000429,CUST-04373,delivered,2022-03-20 06:36:00,2022-03-20 14:36:00,2022-04-15 14:36:00
ORD-000430,CUST-01844,shipped,2023-07-26 10:19:00,2023-07-26 16:19:00,
ORD-000431,CUST-02613,delivered,2022-07-31 00:51:00,2022-07-31 22:51:00,2022-08-23 22:51:00
ORD-000432,CUST-00924,processing,2023-05-13 19:02:00,2023-05-15 02:02:00,
ORD-000433,CUST-00961,delivered,2021-08-04 00:44:00,2021-08-05 07:44:00,2021-09-02 07:44:00
ORD-000434,CUST-04062,canceled,,,
ORD-000435,CUST-02489,delivered,2024-05-27 09:08:00,2024-05-28 17:08:00,2024-06-25 17:08:00
ORD-000436,CUST-03249,canceled,2024-03-24 11:12:00,,
ORD-000437,CUST-00987,delivered,2021-11-22 12:58:00,2021-11-24 02:58:00,2021-12-05 02:58:00
ORD-000438,CUST-03411,delivered,2021-04-06 01:37:00,2021-04-06 08:37:00,2021-05-01 08:37:00
ORD-000439,CUST-02556,shipped,2021-04-15 04:38:00,2021-04-16 12:38:00,
ORD-000440,CUST-04991,delivered,2023-06-11 21:16:00,2023-06-12 00:16:00,2023-06-15 00:16:00
ORD-000441,CUST-04095,delivered,2021-09-24 13:53:00,2021-09-25 04:53:00,2021-10-24 04:53:00
ORD-000442,CUST-02711,shipped,2024-03-16 20:38:00,2024-03-18 14:38:00,
ORD-000443,CUST-03969,shipped,2021-02-22 10:02:00,2021-02-24 10:02:00,
ORD-000444,CUST-04957,delivered,2021-05-05 07:59:00,2021-05-06 05:59:00,2021-05-20 05:59:00
ORD-000445,CUST-03156,delivered,2023-01-12 01:03:00,2023-01-13 16:03:00,2023-01-17 16:03:00
ORD-000446,CUST-02005,delivered,2024-02-13 03:29:00,2024-02-14 10:29:00,2024-03-09 10:29:00
ORD-000447,CUST-04731,delivered,2022-03-11 02:50:00,2022-03-12 22:50:00,2022-04-05 22:50:00
ORD-000448,CUST-00525,delivered,2022-03-16 23:15:00,2022-03-18 20:15:00,2022-04-08 20:15:00
ORD-000449,CUST-03784,returned,2021-03-25 18:29:00,2021-03-26 11:29:00,
ORD-000450,CUST-01125,canceled,2023-10-03 23:22:00,,
ORD-000451,CUST-03767,canceled,2022-02-01 01:43:00,,
ORD-000452,CUST-04500,delivered,2021-07-12 12:20:00,2021-07-14 00:20:00,2021-07-23 00:20:00
ORD-000453,CUST-01674,processing,2021-12-03 00:26:00,2021-12-03 19:26:00,
ORD-000454,CUST-04107,delivered,2021-06-23 18:40:00,2021-06-24 14:40:00,2021-07-17 14:40:00
ORD-000455,CUST-97136,delivered,2022-02-17 23:48:00,2022-02-19 08:48:00,2022-03-13 08:48:00
ORD-000456,CUST-01259,canceled,2024-02-20 01:14:00,,
ORD-000457,CUST-03530,delivered,2023-12-14 02:44:00,2023-12-15 07:44:00,2023-12-30 07:44:00
ORD-000458,CUST-04352,delivered,2022-04-25 13:33:00,2022-04-25 20:33:00,2022-04-30 20:33:00
ORD-000459,CUST-01134,delivered,2021-03-25 02:40:00,2021-03-25 08:40:00,2021-04-12 08:40:00
ORD-000460,CUST-00136,delivered,2023-12-12 16:52:00,2023-12-14 04:52:00,2024-01-05 04:52:00
ORD-000461,CUST-01116,delivered,2022-02-12 23:49:00,2022-02-14 19:49:00,2022-03-12 19:49:00
ORD-000462,CUST-00494,delivered,2023-06-27 20:17:00,2023-06-28 18:17:00,2023-07-04 18:17:00
ORD-000463,CUST-04826,processing,2021-06-13 02:38:00,2021-06-14 19:38:00,
ORD-000464,CUST-03044,shipped,2021-06-20 22:04:00,2021-06-21 19:04:00,
ORD-000465,CUST-02815,delivered,2021-06-05 03:10:00,2021-06-06 12:10:00,2021-06-21 12:10:00
ORD-000466,CUST-03239,delivered,2021-03-27 06:36:00,2021-03-27 10:36:00,2021-04-15 10:36:00
ORD-000467,CUST-02329,shipped,2022-05-08 15:58:00,2022-05-08 22:58:00,
ORD-000468,CUST-02096,delivered,2024-01-07 16:50:00,2024-01-08 00:50:00,2024-02-03 00:50:00
ORD-000469,CUST-04551,delivered,2022-08-29 17:46:00,2022-08-30 09:46:00,2022-09-10 09:46:00
ORD-000470,CUST-01867,returned,2022-01-14 09:59:00,2022-01-15 16:59:00,
ORD-000471,CUST-01881,shipped,2022-09-23 15:21:00,2022-09-23 16:21:00,
ORD-000472,CUST-03966,delivered,2022-12-31 23:26:00,2023-01-01 12:26:00,2023-01-31 12:26:00
ORD-000473,CUST-03024,delivered,2022-11-09 16:35:00,2022-11-09 21:35:00,2022-11-13 21:35:00
ORD-000474,CUST-00192,delivered,2023-07-14 11:30:00,2023-07-15 15:30:00,2023-08-13 15:30:00
ORD-000475,CUST-03195,delivered,2021-03-11 09:11:00,2021-03-11 12:11:00,2021-03-19 12:11:00
ORD-000476,CUST-04603,delivered,2021-10-22 16:04:00,2021-10-23 13:04:00,2021-11-12 13:04:00
ORD-000477,CUST-04599,delivered,2021-08-27 13:38:00,2021-08-27 14:38:00,2021-08-29 14:38:00
ORD-000478,CUST-02578,delivered,2023-06-18 09:33:00,2023-06-18 16:33:00,2023-06-27 16:33:00
ORD-000479,CUST-03365,shipped,2021-12-11 12:25:00,2021-12-12 00:25:00,
ORD-000480,CUST-04279,delivered,2022-04-13 17:56:00,2022-04-14 08:56:00,2022-04-21 08:56:00
ORD-000481,CUST-00651,delivered,2022-11-22 05:36:00,2022-11-24 05:36:00,2022-12-22 05:36:00
ORD-000482,CUST-03719,delivered,2023-01-27 17:39:00,2023-01-29 08:39:00,2023-02-25 08:39:00
ORD-000483,CUST-00663,delivered,2021-08-27 07:52:00,2021-08-29 03:52:00,2021-09-19 03:52:00
ORD-000484,CUST-04962,canceled,2023-12-11 20:54:00,,
ORD-000485,CUST-03693,returned,2021-10-16 10:35:00,2021-10-17 06:35:00,
ORD-000486,CUST-03397,processing,2022-11-10 00:37:00,2022-11-10 18:37:00,
ORD-000487,CUST-00016,delivered,2024-03-07 00:59:00,2024-03-07 12:59:00,2024-04-03 12:59:00
ORD-000488,CUST-04892,delivered,2023-08-01 20:35:00,2023-08-02 13:35:00,2023-08-03 13:35:00
ORD-000489,CUST-01421,returned,2021-09-05 13:43:00,2021-09-05 20:43:00,
ORD-000490,CUST-93675,canceled,2021-03-07 18:54:00,,
ORD-000491,CUST-98654,delivered,2021-09-12 16:27:00,2021-09-13 11:27:00,2021-09-28 11:27:00
ORD-000492,CUST-01673,delivered,2023-07-11 23:18:00,2023-07-13 21:18:00,2023-07-22 21:18:00
ORD-000493,CUST-00425,delivered,2023-08-28 03:20:00,2023-08-30 03:20:00,2023-09-22 03:20:00
ORD-000494,CUST-04184,delivered,2024-01-07 04:52:00,2024-01-07 08:52:00,2024-01-10 08:52:00
ORD-000495,CUST-02611,canceled,2023-04-09 05:03:00,,
ORD-000496,CUST-04691,delivered,2023-10-06 10:43:00,2023-10-07 16:43:00,2023-10-11 16:43:00
ORD-000497,CUST-03675,delivered,2021-02-02 00:27:00,2021-02-03 15:27:00,2021-02-18 15:27:00
ORD-000498,CUST-04775,delivered,2021-10-31 21:13:00,2021-11-01 05:13:00,2021-11-22 05:13:00
ORD-000499,CUST-04570,delivered,2023-10-08 16:12:00,2023-10-08 22:12:00,2023-10-16 22:12:00
ORD-000500,CUST-01615,shipped,2023-04-20 13:46:00,2023-04-20 21:46:00,
ORD-000501,CUST-04308,canceled,2022-05-07 14:53:00,,
ORD-000502,CUST-00634,delivered,2022-12-29 10:44:00,2022-12-29 14:44:00,2023-01-27 14:44:00
ORD-000503,CUST-03922,returned,2021-11-23 13:17:00,2021-11-23 17:17:00,
ORD-000504,CUST-02514,delivered,2021-05-06 05:56:00,2021-05-07 15:56:00,2021-05-24 15:56:00
ORD-000505,CUST-00696,delivered,2023-07-25 14:06:00,2023-07-26 22:06:00,2023-08-06 22:06:00
ORD-000506,CUST-04767,delivered,2022-02-03 23:32:00,2022-02-04 04:32:00,2022-02-22 04:32:00
ORD-000507,CUST-01671,delivered,2023-03-16 10:56:00,2023-03-17 05:56:00,2023-03-25 05:56:00
ORD-000508,CUST-04874,delivered,2023-12-12 19:29:00,2023-12-14 13:29:00,2023-12-19 13:29:00
ORD-000509,CUST-01795,delivered,2024-01-01 15:30:00,2024-01-03 09:30:00,2024-01-25 09:30:00
ORD-000510,CUST-04369,processing,2021-09-27 08:23:00,2021-09-27 21:23:00,
ORD-000511,CUST-04465,DELIVERED,2023-03-11 10:08:00,2023-03-11 22:08:00,
ORD-000512,CUST-03574,delivered,2023-05-05 11:34:00,2023-05-06 04:34:00,2023-05-08 04:34:00
ORD-000513,CUST-00510,delivered,2023-06-26 08:37:00,2023-06-27 13:37:00,2023-07-04 13:37:00
ORD-000514,CUST-00645,shipped,2022-09-06 19:35:00,2022-09-08 18:35:00,
ORD-000515,CUST-02882,delivered,2021-10-06 03:43:00,2021-10-06 19:43:00,2021-11-05 19:43:00
ORD-000516,CUST-03101,delivered,2022-05-11 18:55:00,2022-05-13 15:55:00,2022-06-11 15:55:00
ORD-000517,CUST-03548,delivered,2021-12-28 05:49:00,2021-12-28 07:49:00,2022-01-13 07:49:00
ORD-000518,CUST-02998,delivered,2022-04-11 06:26:00,2022-04-12 09:26:00,2022-04-29 09:26:00
ORD-000519,CUST-01154,delivered,2022-02-26 13:30:00,2022-02-27 20:30:00,2022-03-08 20:30:00
ORD-000520,CUST-00937,returned,2024-03-18 10:54:00,2024-03-19 10:54:00,
ORD-000521,CUST-01289,returned,2023-04-04 01:16:00,2023-04-04 06:16:00,
ORD-000522,CUST-00905,delivered,2023-02-28 18:37:00,2023-03-01 13:37:00,2023-03-10 13:37:00
ORD-000523,CUST-01747,processing,2021-12-22 08:31:00,2021-12-22 11:31:00,
ORD-000524,CUST-03044,returned,2022-07-10 15:07:00,2022-07-11 02:07:00,
ORD-000525,CUST-04552,delivered,2021-03-31 12:50:00,2021-04-02 00:50:00,2021-04-08 00:50:00
ORD-000526,CUST-03587,delivered,2023-09-14 10:12:00,2023-09-14 19:12:00,2023-10-04 19:12:00
ORD-000527,CUST-02790,shipped,2021-04-15 11:32:00,2021-04-16 21:32:00,
ORD-000528,CUST-02539,delivered,2022-07-19 13:52:00,2022-07-20 08:52:00,2022-08-11 08:52:00
ORD-000529,CUST-00033,canceled,2022-07-07 12:28:00,,
ORD-000530,CUST-01760,delivered,2022-06-28 15:15:00,2022-06-30 00:15:00,2022-07-03 00:15:00
ORD-000531,CUST-03599,delivered,2024-02-26 11:02:00,2024-02-27 23:02:00,2024-03-03 23:02:00
ORD-000532,CUST-02310,delivered,2024-06-06 16:20:00,2024-06-08 08:20:00,2024-06-09 08:20:00
ORD-000533,CUST-00502,shipped,2021-01-17 02:29:00,2021-01-18 02:29:00,
ORD-000534,CUST-04491,delivered,2021-07-11 04:30:00,2021-07-12 12:30:00,2021-07-13 12:30:00
ORD-000535,CUST-04267,delivered,2021-10-04 21:34:00,2021-10-05 13:34:00,2021-11-01 13:34:00
ORD-000536,CUST-04115,shipped,2021-06-14 20:35:00,2021-06-16 04:35:00,
ORD-000537,CUST-02065,delivered,2021-10-21 12:10:00,2021-10-22 23:10:00,2021-11-20 23:10:00
ORD-000538,CUST-03985,delivered,2022-03-13 10:24:00,2022-03-14 17:24:00,2022-03-19 17:24:00
ORD-000539,CUST-01411,processing,2021-11-19 13:18:00,2021-11-20 20:18:00,
ORD-000540,CUST-01934,delivered,2023-02-15 01:49:00,2023-02-16 21:49:00,2023-03-10 21:49:00
ORD-000541,CUST-00822,delivered,2022-12-26 16:13:00,2022-12-27 12:13:00,2023-01-18 12:13:00
ORD-000542,CUST-04156,canceled,2021-06-21 23:50:00,,
ORD-000543,CUST-01175,delivered,2021-10-19 08:07:00,2021-10-19 19:07:00,2021-11-08 19:07:00
ORD-000544,CUST-01319,delivered,2023-11-07 07:09:00,2023-11-07 09:09:00,2023-12-02 09:09:00
ORD-000545,CUST-00296,canceled,2024-05-26 05:39:00,,
ORD-000546,CUST-02258,processing,2022-12-05 08:49:00,2022-12-07 08:49:00,
ORD-000547,CUST-04919,processing,2023-08-07 07:31:00,2023-08-07 17:31:00,
ORD-000548,CUST-02079,delivered,2022-02-20 15:43:00,2022-02-21 14:43:00,2022-03-05 14:43:00
ORD-000549,CUST-01794,delivered,2022-11-28 02:14:00,2022-11-29 17:14:00,2022-12-06 17:14:00
ORD-000550,CUST-02703,delivered,2021-10-25 13:16:00,2021-10-26 12:16:00,2021-11-08 12:16:00
ORD-000551,CUST-03631,delivered,2023-09-06 03:52:00,2023-09-07 10:52:00,2023-09-10 10:52:00
